doctor_id,language_id
11101998,101004
11101999,101004
11102000,101004
11101836,101007
11100371,101011
11101630,101004
11101018,101022
11101062,101005
11100390,101023
11100679,101022
11101619,101015
11100938,101014
11100538,101023
11100244,101006
11100236,101011
11101919,101017
11101169,101019
11101578,101016
11100838,101007
11100860,101002
11100776,101013
11100091,101003
11101268,101011
11101632,101011
11100612,101007
11100896,101008
11100858,101020
11101961,101023
11100349,101014
11100513,101005
11100692,101009
11101102,101004
11100216,101007
11100514,101018
11101998,101020
11100802,101016
11101367,101016
11100418,101018
11101935,101001
11100451,101004
11101366,101002
11100477,101003
11100882,101018
11100214,101022
11101666,101021
11101319,101012
11100321,101020
11100213,101018
11101203,101021
11100694,101018
11101941,101019
11101966,101006
11101752,101017
11100441,101017
11101752,101018
11101172,101022
11100981,101016
11100697,101010
11101805,101006
11100572,101016
11100664,101021
11100088,101005
11100966,101006
11101799,101009
11101908,101013
11101064,101004
11101205,101002
11101944,101019
11100697,101012
11101819,101013
11100036,101013
11101071,101009
11100947,101012
11101002,101006
11101163,101006
11101535,101003
11100551,101005
11100010,101012
11101673,101004
11101753,101010
11100096,101021
11100333,101002
11101714,101016
11100114,101021
11101039,101015
11100107,101017
11100670,101002
11101687,101011
11101801,101007
11100142,101005
11100485,101003
11100730,101001
11101465,101015
11101160,101009
11100886,101015
11100054,101021
11101813,101003
11101512,101006
11100048,101018
11100767,101014
11100503,101006
11100956,101013
11100081,101007
11100246,101011
11100438,101007
11100787,101002
11101552,101017
11101375,101001
11100755,101018
11101804,101022
11100533,101009
11100778,101015
11100248,101018
11101478,101001
11101927,101019
11100325,101007
11101732,101002
11100556,101013
11100064,101003
11101503,101019
11101188,101003
11100344,101002
11100631,101004
11100431,101020
11101466,101005
11101193,101009
11100364,101019
11100775,101017
11100163,101011
11100172,101018
11101368,101003
11101327,101023
11101525,101004
11101491,101015
11101286,101002
11100767,101012
11101219,101005
11101812,101015
11100771,101009
11100007,101023
11101367,101016
11101192,101011
11101094,101007
11101911,101008
11100595,101006
11100839,101015
11100198,101012
11100180,101005
11100144,101006
11101158,101015
11100017,101019
11101293,101007
11100277,101023
11100158,101014
11100674,101003
11101666,101012
11101112,101006
11100453,101023
11101904,101021
11100098,101013
11101968,101001
11101468,101001
11100254,101009
11100957,101003
11101142,101018
11100981,101002
11101452,101002
11100186,101013
11101200,101017
11100953,101009
11101817,101005
11101960,101012
11101039,101010
11100309,101012
11100934,101020
11101307,101003
11100226,101017
11100800,101010
11100321,101011
11101330,101016
11101513,101016
11101389,101008
11101941,101011
11101830,101005
11101370,101012
11101844,101006
11101737,101008
11101817,101007
11100934,101017
11100950,101013
11101926,101012
11101831,101009
11100488,101004
11101448,101022
11100037,101008
11101840,101018
11100056,101005
11100232,101010
11101412,101001
11100239,101009
11101958,101014
11101505,101016
11100288,101007
11101093,101011
11100674,101007
11100352,101020
11100619,101008
11100440,101006
11100899,101012
11101233,101006
11100167,101021
11101221,101010
11100099,101017
11100998,101007
11101028,101021
11101114,101023
11100148,101011
11100700,101018
11101740,101021
11101590,101012
11101953,101022
11101709,101005
11101538,101015
11101286,101003
11100638,101011
11101077,101021
11101598,101005
11100797,101006
11100102,101019
11101546,101019
11100560,101010
11101406,101006
11100278,101022
11101903,101002
11101004,101008
11100701,101011
11100339,101008
11100362,101018
11100549,101019
11101406,101011
11100263,101021
11101198,101013
11101012,101016
11100135,101017
11101252,101019
11100618,101020
11100447,101022
11100848,101007
11101972,101006
11100297,101019
11101999,101012
11101946,101015
11100694,101004
11100903,101013
11100488,101006
11101502,101013
11101680,101010
11101623,101002
11101953,101001
11101599,101012
11101032,101003
11101250,101011
11101694,101003
11100937,101007
11100222,101017
11100287,101023
11100767,101004
11101168,101018
11100542,101005
11100019,101020
11100692,101016
11101238,101019
11101712,101011
11100840,101018
11101083,101019
11101859,101009
11100494,101009
11100818,101014
11101990,101002
11100046,101016
11100627,101007
11101783,101012
11100544,101013
11100075,101007
11101897,101005
11100019,101012
11101341,101016
11100764,101023
11101806,101021
11101089,101015
11100563,101018
11101938,101023
11101025,101011
11101526,101007
11101168,101010
11100517,101008
11100245,101015
11100978,101010
11100598,101016
11101160,101005
11101885,101007
11100334,101018
11100363,101018
11101975,101003
11101830,101022
11100531,101020
11101233,101020
11100154,101011
11101425,101014
11100501,101018
11100439,101009
11101202,101016
11101906,101005
11100091,101008
11100005,101005
11100189,101017
11101070,101022
11101872,101003
11100242,101014
11100557,101019
11100725,101020
11100581,101007
11101299,101004
11101785,101023
11101256,101014
11101705,101017
11100254,101020
11101791,101005
11101099,101008
11100743,101022
11100649,101023
11100834,101018
11101961,101016
11101624,101017
11101037,101019
11101579,101008
11101208,101013
11101345,101019
11100028,101009
11101718,101009
11101184,101012
11100215,101022
11100631,101019
11101522,101007
11100686,101020
11101615,101022
11101235,101016
11100745,101015
11100997,101004
11100001,101021
11100586,101008
11100137,101007
11100549,101003
11101999,101003
11101973,101002
11101964,101016
11101767,101017
11100910,101022
11100124,101005
11101295,101005
11101622,101014
11100098,101014
11100531,101007
11100716,101005
11101940,101016
11101335,101002
11101989,101004
11101013,101017
11100793,101002
11101252,101002
11101183,101011
11100817,101005
11101108,101022
11101253,101008
11101452,101011
11101235,101017
11101399,101020
11100375,101017
11101187,101020
11100541,101018
11100450,101004
11101838,101016
11101878,101004
11101512,101002
11100714,101009
11101886,101004
11101236,101017
11100114,101016
11100414,101004
11100752,101010
11100455,101012
11101390,101011
11100654,101022
11100810,101011
11100951,101005
11101548,101010
11101939,101021
11100065,101013
11100713,101009
11100245,101013
11100511,101023
11100448,101020
11100555,101005
11101565,101013
11100950,101008
11100346,101020
11100502,101006
11101983,101021
11101850,101021
11100374,101020
11101118,101019
11101709,101001
11100913,101018
11100540,101009
11100471,101014
11101438,101013
11100319,101006
11100908,101021
11100670,101007
11100510,101001
11101682,101003
11101307,101023
11101939,101014
11100757,101023
11100934,101005
11100081,101012
11101498,101020
11101991,101015
11101070,101002
11101517,101005
11100905,101023
11100117,101013
11100364,101001
11101773,101023
11101347,101004
11101844,101014
11100097,101018
11100714,101020
11100114,101016
11101290,101012
11100236,101008
11100402,101014
11100117,101015
11101708,101021
11100429,101005
11100522,101001
11101858,101022
11100907,101018
11100086,101019
11100846,101007
11101492,101008
11100680,101015
11100451,101018
11101396,101023
11100389,101001
11101825,101016
11101024,101015
11100316,101013
11101870,101019
11100096,101008
11101642,101005
11101047,101004
11100981,101017
11100114,101020
11100710,101012
11101560,101009
11100975,101014
11101027,101023
11101274,101012
11100506,101020
11100839,101008
11100469,101017
11100733,101011
11100883,101004
11100095,101019
11100314,101019
11100097,101016
11100148,101004
11100144,101010
11101648,101019
11101866,101019
11101344,101013
11100859,101006
11101311,101018
11100192,101012
11101803,101018
11100024,101004
11101391,101019
11100729,101017
11101572,101011
11100055,101006
11100220,101022
11101335,101013
11100695,101022
11101381,101012
11100353,101020
11101146,101016
11101361,101016
11101117,101014
11101533,101021
11100793,101003
11101664,101019
11101871,101017
11101739,101007
11100194,101011
11101696,101011
11100234,101004
11100385,101013
11101474,101019
11101938,101009
11100196,101022
11100833,101008
11101048,101001
11100390,101002
11101436,101017
11101341,101003
11101143,101018
11101278,101017
11101768,101016
11100611,101016
11100798,101020
11101158,101004
11101734,101022
11100253,101020
11100390,101019
11101599,101013
11101221,101021
11101232,101006
11101460,101020
11101328,101003
11100703,101022
11100590,101004
11100037,101011
11100913,101007
11101935,101004
11101132,101001
11100582,101018
11100630,101015
11101315,101013
11100738,101018
11101564,101022
11100948,101011
11101275,101018
11100820,101001
11100859,101021
11101069,101008
11101050,101007
11101716,101018
11100279,101020
11101619,101022
11101551,101007
11100975,101020
11100245,101003
11101592,101015
11101269,101009
11100982,101020
11101307,101018
11100330,101013
11100472,101008
11100158,101002
11100925,101003
11100165,101015
11100175,101016
11100786,101016
11100005,101020
11100145,101021
11100949,101012
11100339,101016
11101985,101001
11100849,101008
11101302,101017
11100408,101013
11101532,101018
11101222,101011
11101480,101001
11101295,101007
11100222,101022
11100739,101013
11101124,101016
11101417,101015
11100571,101004
11101049,101014
11101922,101003
11101663,101009
11100777,101008
11100605,101002
11101313,101014
11101488,101018
11100602,101002
11100570,101008
11101909,101011
11100114,101016
11100954,101022
11100226,101003
11100155,101004
11100541,101014
11101068,101022
11100112,101016
11101253,101014
11101517,101003
11101518,101012
11100769,101013
11100343,101010
11101826,101022
11101407,101009
11101374,101004
11100964,101012
11100369,101023
11101675,101013
11100980,101016
11100803,101010
11100772,101023
11101971,101012
11100006,101019
11100271,101020
11100321,101007
11101368,101013
11101411,101003
11100800,101020
11100788,101011
11100139,101018
11100314,101012
11101586,101009
11100798,101022
11101729,101004
11101374,101019
11101149,101006
11101763,101012
11100917,101020
11101580,101002
11100647,101004
11100484,101018
11101407,101010
11101657,101017
11101412,101008
11101491,101016
11100474,101014
11101869,101011
11101292,101010
11100779,101018
11100011,101001
11100783,101013
11100341,101007
11101038,101009
11101730,101019
11101556,101021
11101671,101013
11100492,101005
11100050,101007
11100081,101013
11101197,101013
11101423,101011
11100087,101013
11101526,101002
11101425,101018
11101493,101020
11100992,101008
11101677,101015
11101506,101005
11101039,101015
11100412,101021
11101979,101002
11101963,101015
11100827,101014
11100707,101015
11100147,101022
11100295,101022
11100005,101003
11100349,101017
11100608,101016
11101294,101022
11101231,101002
11100456,101003
11100102,101015
11100384,101016
11100056,101011
11100208,101014
11101983,101002
11100036,101002
11100873,101013
11100568,101013
11101628,101014
11101100,101021
11100009,101023
11101531,101019
11100109,101007
11100179,101022
11101374,101016
11100799,101008
11100500,101020
11101137,101004
11101445,101005
11100832,101007
11100742,101002
11101289,101012
11101518,101023
11100120,101002
11101806,101010
11100701,101016
11100829,101019
11100011,101006
11101878,101022
11100520,101001
11101974,101009
11101892,101003
11100870,101012
11101618,101005
11100825,101001
11100396,101001
11101083,101014
11100787,101020
11100842,101008
11100393,101022
11100214,101022
11100317,101005
11100460,101002
11100990,101015
11100898,101003
11100685,101019
11101520,101021
11100450,101020
11101644,101015
11101831,101013
11101090,101013
11101865,101022
11100631,101004
11101470,101013
11101299,101003
11101332,101009
11101315,101020
11101754,101020
11100195,101003
11101953,101015
11100677,101019
11100157,101020
11101728,101022
11101581,101011
11100865,101018
11101364,101022
11100787,101011
11100929,101002
11100934,101016
11101703,101011
11100838,101020
11101237,101020
11100084,101023
11100292,101012
11101013,101017
11100919,101021
11101315,101022
11101524,101010
11100751,101012
11100628,101018
11100834,101005
11101700,101006
11100988,101007
11101307,101011
11100500,101008
11100365,101019
11101160,101015
11101848,101010
11101724,101005
11101275,101006
11100970,101016
11100684,101009
11101550,101011
11101055,101005
11101363,101023
11101103,101009
11101418,101014
11100617,101013
11100503,101019
11100966,101012
11100640,101001
11101732,101002
11100965,101011
11101198,101012
11100461,101016
11101188,101022
11101592,101008
11100016,101016
11101059,101017
11101453,101018
11101471,101023
11100419,101009
11100607,101015
11100807,101010
11101867,101021
11101885,101007
11100418,101009
11101896,101014
11100559,101020
11101387,101023
11100788,101015
11100716,101018
11100426,101020
11101584,101023
11101431,101012
11100397,101017
11100775,101017
11101574,101015
11101097,101021
11100881,101006
11101476,101004
11101427,101012
11101376,101010
11100639,101019
11100167,101011
11101644,101013
11100463,101023
11101919,101003
11101354,101011
11100859,101016
11100507,101011
11101342,101012
11101220,101010
11101634,101014
11100503,101002
11101092,101018
11100318,101007
11101715,101015
11101073,101001
11101632,101006
11101371,101019
11101789,101006
11100475,101018
11101638,101019
11100292,101007
11100393,101007
11100463,101005
11101830,101006
11101634,101021
11100249,101015
11101166,101023
11100143,101004
11101388,101011
11100234,101014
11101292,101011
11100262,101007
11100387,101002
11100707,101022
11100439,101008
11100465,101001
11101771,101004
11100428,101002
11100211,101004
11101384,101001
11100524,101017
11101583,101014
11100903,101014
11100308,101019
11101072,101012
11101122,101020
11100106,101001
11100514,101008
11100792,101010
11101121,101004
11101348,101011
11100669,101001
11101626,101018
11100964,101022
11101362,101012
11101161,101018
11100359,101018
11101432,101006
11100657,101020
11101276,101019
11100775,101004
11100034,101013
11101712,101005
11100735,101016
11101016,101022
11100071,101021
11100004,101004
11101413,101002
11101246,101015
11100244,101021
11100054,101007
11100381,101004
11101925,101018
11101658,101010
11101910,101010
11100229,101015
11100348,101009
11101131,101018
11101747,101017
11101074,101020
11100314,101018
11100486,101016
11100026,101023
11101470,101010
11101634,101003
11101421,101017
11101045,101010
11100656,101016
11101728,101006
11101866,101002
11100619,101021
11101767,101021
11101834,101002
11101051,101008
11100767,101017
11101555,101006
11101278,101013
11100159,101003
11100573,101022
11100738,101013
11100779,101007
11101202,101004
11101853,101019
11101800,101011
11101649,101017
11101617,101011
11100127,101002
11100162,101013
11101971,101011
11100527,101008
11101487,101016
11100654,101007
11100436,101013
11100740,101006
11101707,101007
11101636,101020
11100149,101017
11100269,101022
11101997,101015
11100623,101006
11100385,101019
11101904,101015
11101123,101015
11100514,101018
11101468,101007
11100769,101008
11100223,101012
11100178,101002
11100449,101006
11101865,101009
11100099,101013
11101169,101003
11101047,101007
11101431,101008
11101168,101018
11101904,101006
11101830,101010
11100142,101021
11101594,101020
11101674,101023
11101433,101012
11100595,101017
11100641,101014
11101149,101007
11101567,101004
11100960,101003
11100888,101023
11100389,101012
11101930,101003
11100493,101023
11101458,101007
11101027,101006
11101350,101006
11101309,101009
11100401,101018
11101391,101004
11100828,101014
11101570,101001
11101184,101022
11101924,101018
11101515,101020
11100483,101006
11101057,101007
11100492,101004
11100695,101006
11101135,101018
11101437,101001
11100861,101019
11101385,101007
11100571,101001
11101552,101014
11100320,101003
11101675,101007
11100096,101007
11101843,101004
11100345,101008
11101946,101011
11101270,101017
11100331,101021
11101314,101022
11100256,101012
11100939,101016
11101066,101003
11101866,101007
11101256,101022
11101096,101001
11101070,101010
11100528,101008
11100703,101006
11100094,101006
11101081,101020
11100675,101023
11101405,101008
11100224,101009
11100786,101009
11101080,101021
