availability_id,doctor_id
1010,11101997
1014,11101998
1011,11101999
1003,11102000
1021,11100813
1011,11100851
1001,11100598
1013,11100001
1002,11101457
1007,11100079
1008,11101207
1015,11100209
1014,11101622
1019,11100066
1011,11100932
1003,11101229
1013,11101637
1019,11100634
1001,11100866
1011,11101041
1010,11101972
1017,11100809
1018,11101277
1021,11100487
1007,11100125
1010,11100595
1016,11100256
1018,11100834
1021,11101806
1011,11101772
1011,11100444
1016,11101801
1008,11100105
1019,11100689
1005,11100300
1002,11101156
1014,11101023
1013,11101053
1017,11101023
1018,11101558
1019,11100114
1012,11100974
1020,11101351
1011,11101639
1019,11101571
1011,11100011
1003,11100577
1004,11101674
1020,11100366
1014,11100070
1004,11101749
1019,11101729
1003,11101194
1006,11101535
1004,11101978
1021,11100779
1007,11100700
1009,11100233
1012,11101429
1015,11100369
1018,11100824
1012,11101393
1005,11100411
1017,11100659
1013,11101375
1010,11100139
1019,11100188
1003,11101454
1020,11100342
1013,11101689
1021,11100429
1008,11100143
1018,11100151
1016,11101476
1006,11101949
1012,11100445
1003,11101726
1013,11101012
1006,11100072
1007,11100195
1016,11101023
1007,11101653
1009,11100036
1015,11101127
1010,11100040
1021,11101397
1013,11100112
1018,11101198
1011,11100534
1021,11100923
1003,11100618
1008,11101453
1005,11100489
1017,11100579
1014,11101176
1007,11101079
1007,11100705
1013,11101829
1006,11101530
1014,11101483
1012,11101638
1001,11101163
1008,11101121
1010,11101365
1005,11100117
1001,11101721
1006,11100950
1012,11101270
1001,11100385
1009,11100004
1012,11101038
1010,11100250
1008,11101270
1003,11100255
1020,11100557
1001,11101709
1008,11101527
1006,11100177
1002,11101016
1016,11100576
1010,11101902
1006,11101116
1009,11101433
1005,11101286
1017,11101981
1011,11101058
1015,11101573
1012,11100335
1019,11101969
1011,11100739
1020,11101325
1007,11100010
1008,11101184
1010,11100295
1017,11100626
1018,11100112
1004,11100659
1008,11100539
1002,11100852
1018,11100520
1019,11100417
1004,11101228
1015,11101843
1015,11100641
1009,11100500
1019,11101845
1009,11101611
1021,11101932
1002,11101556
1009,11101571
1001,11100075
1014,11100707
1007,11100681
1002,11100693
1012,11100840
1013,11101976
1013,11101448
1017,11100234
1003,11101426
1016,11100883
1004,11100114
1005,11101595
1009,11100633
1016,11101034
1017,11101148
1021,11101274
1008,11100070
1018,11101921
1011,11100950
1008,11101868
1012,11100234
1003,11100786
1013,11101101
1014,11101292
1016,11100857
1019,11101013
1008,11100182
1020,11101916
1006,11100049
1006,11101085
1004,11100246
1018,11100919
1015,11100989
1012,11100653
1018,11101248
1021,11101246
1017,11101474
1010,11101910
1005,11100931
1019,11101681
1014,11101180
1001,11100566
1020,11100468
1014,11101804
1010,11100671
1015,11101202
1007,11100115
1012,11100374
1014,11100780
1016,11100255
1003,11101308
1012,11100910
1012,11100795
1007,11101333
1021,11101924
1013,11100571
1018,11101231
1006,11100875
1014,11100941
1016,11100028
1002,11101964
1011,11101248
1013,11100525
1010,11101742
1017,11100430
1019,11101914
1020,11101497
1006,11100598
1005,11101236
1015,11101082
1015,11101073
1017,11100688
1003,11100816
1003,11101695
1007,11100194
1014,11101978
1016,11101161
1018,11101428
1015,11101525
1011,11101190
1010,11101590
1021,11101842
1021,11100220
1005,11101649
1021,11100479
1005,11101169
1010,11101838
1004,11101448
1013,11101432
1004,11101038
1003,11100278
1021,11101060
1016,11100872
1013,11100104
1009,11101682
1002,11101911
1004,11101844
1020,11101878
1007,11100236
1012,11101893
1006,11101399
1017,11101719
1009,11101134
1007,11100756
1021,11101771
1019,11101524
1009,11100437
1011,11100064
1019,11101475
1018,11100454
1016,11101638
1013,11101185
1009,11100517
1004,11101388
1006,11100446
1018,11100118
1014,11101006
1020,11101149
1013,11101563
1020,11101045
1013,11100410
1009,11100504
1005,11100970
1004,11101984
1019,11101279
1005,11100924
1007,11101679
1010,11100861
1017,11100346
1006,11100181
1016,11101016
1007,11100363
1010,11100983
1015,11101867
1016,11100194
1014,11100728
1015,11101422
1015,11100537
1004,11101443
1011,11101240
1004,11100565
1002,11101461
1020,11101550
1015,11100642
1013,11100535
1004,11101393
1014,11100178
1009,11100493
1013,11101132
1007,11101218
1006,11101533
1012,11101265
1020,11101246
1004,11100679
1005,11100338
1006,11101466
1011,11100602
1014,11100145
1012,11100143
1014,11101029
1019,11101889
1004,11101356
1009,11101381
1009,11101368
1003,11100303
1013,11100634
1005,11101474
1002,11100575
1011,11101777
1014,11101553
1009,11100024
1011,11100805
1007,11101993
1004,11100276
1020,11100395
1007,11100948
1021,11101931
1007,11101736
1013,11101091
1001,11101363
1006,11100414
1015,11100821
1018,11100507
1002,11101236
1005,11101480
1001,11101944
1014,11101490
1017,11100291
1014,11100203
1011,11101870
1005,11101309
1007,11100439
1010,11100252
1019,11101285
1004,11100996
1007,11101350
1007,11100976
1008,11100360
1002,11100476
1011,11100515
1005,11101086
1004,11100614
1014,11100347
1018,11101560
1012,11101011
1009,11101691
1020,11101548
1006,11101840
1014,11101416
1005,11101002
1005,11100586
1012,11100888
1004,11101727
1019,11100690
1014,11101898
1010,11101372
1018,11101523
1017,11101677
1018,11100380
1004,11100026
1013,11100450
1012,11101765
1004,11100066
1008,11100425
1002,11101272
1005,11101695
1002,11101759
1002,11100339
1010,11100247
1012,11100060
1010,11100645
1012,11100020
1001,11100060
1015,11101512
1008,11100191
1008,11101388
1001,11100638
1013,11101758
1012,11100687
1020,11101422
1018,11101157
1016,11101714
1021,11100362
1001,11100250
1001,11101666
1010,11101219
1001,11100188
1001,11100392
1007,11101301
1008,11100811
1008,11100784
1008,11101271
1020,11100129
1012,11100066
1003,11100514
1013,11100550
1009,11101512
1013,11101434
1003,11100522
1020,11100608
1011,11101489
1002,11101566
1019,11100069
1003,11101116
1002,11100344
1013,11101962
1012,11100023
1008,11101456
1004,11100188
1006,11100832
1005,11101385
1012,11100079
1010,11100443
1001,11101917
1003,11101404
1010,11100729
1015,11100668
1007,11101109
1007,11101677
1012,11100726
1021,11101991
1006,11101944
1021,11100964
1018,11101614
1012,11101992
1001,11100831
1018,11100817
1004,11101678
1013,11100896
1010,11100866
1017,11101887
1009,11101203
1014,11101590
1015,11100645
1016,11100855
1014,11100336
1002,11100067
1020,11100720
1021,11101434
1009,11101985
1019,11101710
1007,11100747
1007,11101780
1002,11100400
1019,11101422
1005,11100488
1012,11101522
1012,11101616
1006,11101200
1011,11101891
1019,11101531
1008,11100421
1020,11101011
1020,11100469
1013,11100751
1020,11101556
1018,11100691
1013,11101995
1009,11101387
1009,11101640
1011,11100697
1006,11100338
1006,11101675
1007,11100604
1005,11100330
1020,11101578
1012,11100046
1015,11100232
1005,11101909
1012,11100676
1007,11101381
1007,11100318
1019,11100688
1018,11100339
1005,11100862
1009,11100361
1021,11101624
1002,11101416
1003,11100883
1016,11100101
1020,11100826
1014,11100420
1019,11100509
1021,11100977
1016,11101621
1008,11100096
1019,11101820
1009,11101814
1011,11101180
1019,11100704
1003,11100996
1012,11100213
1020,11100959
1013,11101893
1021,11101619
1021,11101435
1017,11101394
1016,11101021
1010,11101929
1018,11100547
1004,11101642
1017,11100207
1015,11101270
1011,11101048
1002,11100014
1011,11100387
1002,11100867
1020,11100655
1009,11100510
1003,11101146
1009,11101295
1012,11101598
1004,11100717
1013,11100393
1014,11101485
1019,11100185
1021,11101863
1021,11100526
1018,11100075
1019,11100241
1013,11101294
1008,11100504
1006,11101684
1021,11100563
1016,11100423
1020,11100622
1002,11101082
1021,11100043
1014,11100659
1010,11100292
1007,11100836
1019,11101537
1016,11100407
1019,11100883
1006,11100261
1018,11100886
1004,11100078
1017,11100547
1016,11101300
1004,11100192
1015,11101430
1008,11101626
1013,11100040
1019,11101723
1006,11100478
1015,11100140
1003,11101799
1006,11101899
1011,11101928
1001,11100660
1002,11100498
1001,11100219
1014,11101960
1019,11100998
1010,11101352
1002,11100288
1016,11101511
1021,11101829
1017,11101507
1008,11101957
1019,11100264
1012,11101621
1006,11100918
1018,11100388
1003,11100807
1021,11101683
1015,11101043
1018,11100049
1016,11101880
1007,11101242
1015,11100602
1010,11100878
1015,11101091
1020,11100727
1005,11100996
1016,11100708
1012,11100559
1016,11101916
1010,11101028
1004,11100426
1005,11100353
1007,11101930
1015,11100525
1021,11100418
1014,11101010
1006,11100783
1019,11100766
1009,11100571
1010,11100249
1016,11101821
1001,11100706
1003,11101779
1011,11101559
1012,11101200
1013,11101868
1011,11101761
1013,11100637
1001,11100858
1021,11101438
1016,11100168
1004,11100057
1008,11101409
1016,11100048
1014,11100221
1019,11100850
1013,11101767
1011,11101033
1004,11101021
1018,11101546
1013,11100020
1015,11101110
1018,11100099
1021,11100208
1005,11100114
1019,11101608
1012,11101257
1021,11100161
1006,11101300
1017,11101656
1013,11101668
1009,11101297
1017,11101717
1016,11101954
1018,11101057
1007,11100506
1009,11100407
1016,11100981
1008,11101889
1014,11101082
1020,11101608
1019,11101203
1007,11101960
1019,11100479
1001,11101633
1010,11101982
1007,11100782
1002,11101604
1015,11101922
1003,11100256
1003,11100176
1020,11100124
1018,11100676
1011,11100334
1021,11101986
1017,11101107
1002,11101866
1006,11101936
1004,11101806
1005,11100768
1008,11100623
1020,11100775
1003,11100765
1010,11101594
1018,11100092
1006,11101935
1021,11101484
1020,11101757
1015,11100612
1001,11100339
1016,11101458
1010,11100488
1020,11100933
1019,11101246
1010,11100117
1002,11100663
1008,11100953
1007,11100145
1002,11101894
1003,11100866
1016,11100246
1007,11101328
1019,11101446
1003,11101512
1009,11100567
1020,11101828
1005,11100572
1005,11101798
1005,11101352
1015,11101829
1010,11101258
1011,11101949
1002,11100508
1005,11101514
1010,11101395
1001,11101151
1005,11101095
1020,11100589
1004,11101066
1015,11101852
1006,11100300
1007,11100893
1006,11101824
1021,11101027
1003,11101343
1014,11100453
1003,11101571
1011,11101519
1018,11101864
1002,11101535
1011,11100529
1004,11100711
1001,11101342
1003,11101545
1016,11100713
1017,11100773
1016,11101535
1008,11100596
1021,11101345
1004,11100138
1005,11101601
1020,11101212
1019,11101507
1001,11100317
1020,11100283
1020,11101714
1008,11100416
1015,11100018
1014,11100831
1010,11100300
1018,11101382
1016,11101867
1010,11101615
1020,11101240
1002,11100769
1003,11100605
1002,11100885
1004,11100204
1006,11101080
1001,11101776
1018,11101900
1021,11100770
1003,11101700
1014,11101241
1021,11101928
1004,11101581
1012,11100624
1016,11101032
1005,11101339
1007,11100261
1021,11100820
1006,11101013
1020,11101881
1021,11101527
1004,11100963
1005,11100975
1018,11101879
1012,11101232
1005,11101886
1004,11101598
1012,11101536
1005,11101534
1004,11100178
1020,11100306
1020,11101592
1012,11101390
1018,11101025
1003,11100252
1021,11101460
1011,11101690
1006,11100449
1011,11101970
1014,11100721
1001,11100167
1018,11101685
1009,11100655
1007,11100387
1012,11100439
1004,11101712
1010,11101876
1008,11100738
1015,11100643
1020,11101869
1010,11101449
1019,11101367
1017,11101027
1015,11101168
1007,11100489
1020,11100070
1004,11101028
1009,11101817
1012,11100309
1016,11100962
1015,11101316
1001,11100275
1018,11101881
1020,11100779
1008,11101836
1010,11100610
1020,11101494
1010,11100717
1005,11101613
1006,11101017
1012,11100661
1006,11101181
1011,11100422
1016,11100285
1004,11100439
1009,11101388
1001,11100437
1014,11101344
1016,11101872
1006,11100141
1017,11101264
1001,11100930
1019,11100989
1021,11101695
1012,11101747
1002,11100090
1009,11100896
1014,11100507
1013,11101300
1008,11101756
1012,11100969
1009,11101048
1010,11101555
1008,11100325
1020,11101150
1004,11100603
1014,11100452
1002,11100652
1008,11101918
1019,11101935
1016,11101196
1002,11100805
1009,11100991
1005,11100508
1013,11100283
1007,11100355
1001,11101248
1011,11100683
1007,11100530
1004,11101189
1010,11101643
1006,11100594
1009,11100962
1011,11100857
1008,11101375
1016,11100738
1007,11100357
1015,11101452
1013,11100154
1004,11101880
1017,11100091
1015,11101349
1016,11100513
1003,11101637
1009,11100143
1010,11101833
1019,11101794
1017,11100485
1018,11101952
1001,11101680
1019,11100252
1021,11100711
1019,11100046
1005,11101056
1004,11100154
1010,11101390
1014,11101178
1019,11100676
1006,11100621
1018,11100627
1009,11101315
1004,11101627
1005,11100621
1011,11100424
1016,11100848
1018,11101760
1018,11101947
1014,11101215
1018,11100925
1013,11101968
1003,11100500
1016,11101123
1006,11100231
1005,11100263
1011,11101330
1008,11100077
1011,11101964
1011,11100189
1015,11100413
1019,11100089
1012,11101344
1003,11100878
1014,11100958
1006,11101071
1004,11100624
1007,11101271
1016,11101510
1005,11101913
1015,11100273
1018,11101343
1014,11101052
1003,11100870
1019,11100181
1009,11101136
1007,11101183
1017,11101115
1018,11101090
1013,11100847
1007,11101720
1011,11100367
1021,11101994
1012,11101732
1020,11101502
1001,11100405
1014,11101922
1005,11101360
1001,11101869
1002,11101642
1006,11101513
1018,11101540
1010,11100264
1006,11100949
1007,11100935
1004,11100391
1019,11101397
1016,11100566
1014,11100992
1017,11101235
1013,11101417
1018,11100127
1013,11101849
1012,11100610
1017,11100036
1018,11101608
1009,11100423
1018,11101818
1013,11100143
1006,11100362
1003,11100140
1020,11101112
1003,11100224
1012,11100674
1018,11101826
1018,11101126
1007,11101337
1014,11100180
1005,11101139
1017,11101500
1018,11101741
1004,11101976
1004,11100179
1005,11100339
1015,11100253
1010,11100733
1003,11100232
1016,11100399
1015,11101264
1009,11101862
1008,11100285
1001,11101253
1017,11100612
1013,11100548
1002,11101792
1006,11101345
1017,11100130
1017,11100104
1012,11101688
1002,11101729
1008,11100616
1015,11100188
1019,11100832
1019,11101300
1015,11100020
1014,11101191
1012,11101167
1007,11101121
1008,11100671
1017,11100049
1006,11101813
1005,11100734
1019,11101469
1013,11100173
1007,11101803
1006,11100605
1018,11100244
1013,11100577
1015,11101540
1016,11100914
1015,11101563
1002,11101074
1001,11101403
1006,11100645
1015,11100250
1004,11101683
1001,11101369
1015,11101235
1009,11100648
1015,11100909
1003,11100464
1017,11100700
1007,11100273
1008,11101839
1017,11101837
1005,11101491
1007,11101283
1018,11101517
1018,11101061
1016,11100786
1004,11101194
1008,11101593
1005,11101451
1020,11100545
1007,11101929
1016,11101128
1001,11100351
1009,11100570
1019,11101259
1012,11101053
1007,11101684
1004,11100198
1020,11100439
1015,11100230
1013,11100186
1013,11101722
1005,11101210
1015,11101542
1020,11100955
1019,11101662
1021,11101375
1001,11100196
1009,11100121
1015,11100335
1020,11100010
1020,11100643
1002,11101672
1011,11101051
1021,11101496
1007,11100014
1004,11100768
1017,11101718
1005,11100928
1008,11101507
1004,11101496
1015,11101475
1005,11100016
1002,11101986
1013,11101117
1005,11100409
1018,11101580
1001,11100857
1002,11101009
1003,11101952
1020,11101802
1009,11101738
1021,11100718
1005,11101147
1007,11101707
1005,11100665
1014,11100767
1011,11101960
1005,11100569
1006,11100388
1018,11101630
1017,11100677
1018,11100722
1010,11100453
1010,11101017
1006,11100368
1012,11101863
1003,11100920
1002,11101397
1004,11101839
1002,11100309
1013,11101594
1007,11100982
1008,11101615
1020,11100160
1014,11101478
1005,11101668
1001,11101750
1004,11101726
1012,11100672
1009,11100652
1005,11100455
1001,11100318
1011,11100573
1016,11100531
1013,11101768
1019,11101159
1010,11100576
1003,11101082
1003,11100954
1004,11101586
1019,11101610
1014,11100266
1004,11101997
1008,11100031
1010,11101142
1004,11101788
1003,11101644
1010,11100588
1021,11101729
1009,11101713
1003,11101224
1004,11100079
1016,11101175
1006,11100378
1017,11101044
1012,11100607
1006,11101915
1003,11101080
1015,11100162
1018,11100917
1018,11101531
1005,11101956
1009,11100394
1018,11100544
1007,11101815
1016,11101738
1021,11101708
1016,11101987
1004,11101187
1007,11101499
1008,11100317
1017,11100320
1015,11100170
1005,11101782
1012,11100373
1007,11100907
1002,11101585
1021,11100063
1011,11100910
1001,11101211
1018,11100529
1017,11101725
1015,11100282
1009,11101520
1017,11101740
1010,11101268
1008,11101724
1019,11100117
1012,11101208
1014,11100933
1015,11101565
1005,11100723
1016,11101859
1004,11101435
1002,11101799
1015,11101396
1002,11100772
1004,11101160
1015,11100068
1002,11100355
1012,11101280
1010,11100552
1013,11101046
1017,11100444
1020,11100384
1019,11100168
1005,11101536
1004,11101580
1017,11101413
1012,11100557
1012,11101287
1012,11100519
1020,11101708
1008,11101280
1004,11100982
1010,11101179
1019,11100132
1016,11100869
1002,11100711
1010,11101458
1015,11100465
1020,11100861
1018,11100232
1021,11100493
1004,11100190
1011,11100468
1014,11100095
1020,11101858
1021,11100031
1018,11101539
1011,11100001
1005,11100803
1021,11101511
1002,11100748
1004,11100191
1012,11100119
1008,11100054
1001,11101610
1019,11100176
1019,11100036
1005,11101445
1005,11100556
1014,11101277
1016,11101996
1012,11100522
1008,11100426
1010,11100681
1019,11100327
1007,11100217
1013,11100675
1014,11100201
1005,11101110
1005,11100382
1002,11100977
1011,11101104
1003,11101386
1013,11101574
1010,11101869
1006,11100071
1017,11101682
1016,11101479
1016,11101069
1008,11100999
1006,11100985
1012,11100153
1016,11101477
1020,11100420
1001,11101477
1008,11100236
1020,11101460
1020,11101532
1013,11101054
1021,11100948
1002,11100612
1003,11100576
1013,11101084
1006,11100559
1016,11101107
1008,11100614
1011,11100194
1005,11101825
1003,11100466
1019,11100833
1005,11100273
1007,11101783
1012,11100847
1003,11100512
1017,11100627
1008,11100730
1005,11101548
1002,11101909
1011,11100888
1019,11100014
1013,11100171
1021,11101279
1017,11101059
1016,11100163
1016,11101427
1019,11101799
1019,11100141
1002,11100877
1016,11100995
1003,11101624
1018,11100873
1003,11101744
1016,11101394
1014,11101986
1004,11100779
1017,11101134
1016,11100842
1010,11101690
1007,11101341
1007,11101486
1015,11100044
1012,11101618
1001,11101283
1013,11100882
1017,11101426
1009,11101133
1006,11100772
1014,11101269
1015,11100190
1019,11100371
1016,11100730
1021,11100175
1020,11101130
1011,11101906
1009,11100153
1020,11100018
1019,11101724
1001,11101950
1010,11100084
1004,11100029
1007,11100946
1002,11101763
1019,11101987
1021,11100072
1012,11100274
1015,11100538
1018,11100080
1004,11101124
1016,11101873
1001,11101706
1010,11101516
1001,11101525
1009,11101096
1015,11100900
1002,11101927
1011,11100963
1001,11101325
1007,11100778
1002,11100373
1005,11100396
1005,11100004
1008,11100081
1016,11101632
1014,11100208
1013,11100368
1002,11101028
1020,11100511
1012,11100852
1016,11101450
1010,11101974
1021,11100909
1015,11100213
1016,11100922
1013,11101891
1020,11100396
1002,11100063
1007,11101651
1002,11101305
1020,11101595
1002,11101421
1013,11100264
1005,11101060
1008,11100915
1010,11100798
1019,11101894
1009,11101281
1015,11100397
1014,11101925
1004,11100262
1008,11101529
1018,11101280
1017,11100956
1013,11101955
1015,11101109
1013,11100661
1018,11101599
1014,11101642
1006,11100101
1004,11101424
1002,11101011
1014,11101414
1007,11100884
1013,11101719
1006,11101566
1016,11101891
1017,11100338
1002,11100125
1014,11101168
1005,11101421
1012,11101682
1011,11100844
1004,11100410
1008,11101636
1021,11100546
1008,11101093
1007,11100539
1020,11100432
1018,11101298
1012,11101588
1017,11100633
1011,11100722
1015,11101159
1008,11100924
1001,11101624
1020,11100895
1013,11101553
1001,11100058
1017,11100085
1003,11101829
1021,11101883
1004,11100181
1015,11100992
1004,11100220
1003,11100337
1002,11101975
1006,11100029
1004,11100589
1002,11101787
1008,11101283
1014,11100771
1019,11100637
1019,11100402
1013,11100611
1006,11101762
1020,11101414
1006,11101425
1020,11100451
1002,11100691
1014,11100899
1019,11100955
1007,11101594
1010,11101076
1008,11101791
1021,11100543
1007,11101620
1009,11100903
1017,11101208
1017,11101370
1019,11100373
1013,11101813
1018,11100689
1017,11100040
1005,11100656
1021,11101358
1020,11101188
1001,11101348
1002,11101876
1005,11100634
1009,11100259
1009,11100579
1019,11100154
1018,11100771
1005,11100323
1003,11100653
1009,11101977
1011,11100221
1020,11101609
1021,11100216
1011,11101188
1008,11101448
1010,11101208
1002,11101117
1017,11100793
1013,11101729
1020,11101998
1007,11100425
1001,11101005
1001,11100145
1013,11100034
1020,11101750
1004,11100938
1001,11100792
1020,11101278
1003,11101423
1002,11101224
1011,11100583
1007,11100957
1015,11101191
1012,11101365
1021,11101942
1001,11101288
1006,11101584
1006,11101540
1018,11100219
1018,11100866
1015,11100352
1004,11101378
1003,11100268
1018,11101530
1004,11100248
1003,11101674
1015,11100456
1006,11100226
1001,11101230
1006,11101685
1002,11101848
1013,11100893
1021,11100439
1006,11101028
1018,11100162
1009,11100197
1019,11101701
1010,11100935
1008,11100201
1009,11100289
1021,11101091
1013,11100462
1001,11101335
1020,11101119
1003,11100535
1010,11100856
1001,11100118
1017,11100877
1018,11101410
1012,11101384
1008,11101263
1002,11101704
1001,11100766
1015,11100636
1002,11101494
1009,11101540
1001,11100908
1013,11101507
1004,11101087
1014,11100889
1001,11100793
1015,11101284
1021,11100394
1018,11100810
1001,11100027
1004,11101128
1009,11101103
1005,11100366
1017,11101125
1018,11100763
1021,11101818
1014,11101678
1003,11101850
1004,11101195
1007,11101345
1019,11100658
1014,11101188
1018,11100863
1013,11101993
1018,11101771
1015,11101940
1021,11100614
1001,11101411
1014,11100895
1007,11100257
1004,11101451
1014,11101154
1014,11101592
1014,11100586
1012,11100276
1014,11101108
1013,11100188
1002,11100521
1011,11100275
1010,11101520
1014,11101881
1013,11101797
1010,11101890
1011,11100074
1002,11100308
1014,11101523
1008,11100308
1012,11101556
1016,11100553
1007,11101818
1013,11100839
1006,11100489
1002,11101392
1003,11100045
1020,11101631
1021,11101153
1007,11100923
1013,11100946
1018,11100807
1003,11101807
1010,11100691
1020,11100479
1017,11101593
1002,11101734
1015,11101441
1004,11101230
1021,11100307
1001,11101109
1005,11100864
1013,11101267
1012,11101958
1021,11101503
1013,11100060
1017,11101320
1015,11100588
1002,11101815
1015,11100212
1017,11101192
1015,11100362
1013,11101551
1018,11100750
1016,11101253
1004,11101557
1001,11101408
1016,11100240
1008,11101575
1008,11101947
1019,11100548
1017,11101810
1020,11100549
1015,11101130
1005,11100316
1001,11101817
1002,11101398
1002,11101056
1016,11100605
1009,11101379
1015,11101845
1014,11100299
1001,11100248
1008,11100135
1011,11101782
1021,11101005
1013,11101498
1018,11100759
1015,11100693
1005,11101503
1015,11100918
1013,11100586
1017,11101503
1016,11101487
1005,11101847
1011,11100193
1010,11100399
1008,11100399
1009,11100830
1007,11101035
1019,11101240
1009,11100682
1017,11101263
1007,11101673
1021,11101640
1021,11101114
1011,11100642
1002,11101559
1020,11101945
1015,11100431
1010,11100005
1013,11100664
1009,11101827
1018,11100801
1010,11100967
1003,11100197
1003,11101405
1001,11101647
1015,11101380
1017,11100416
1001,11100827
1012,11101362
1020,11101792
1010,11100837
1017,11100010
1010,11101955
1010,11100940
1008,11100373
1002,11100112
1006,11100381
1006,11101235
1009,11100691
1002,11101307
1017,11101843
1009,11101557
1007,11100415
1002,11101847
1015,11101945
1003,11101410
1002,11100482
1014,11101750
1008,11100152
1019,11101970
1009,11100845
1009,11101770
1009,11101254
1018,11100282
1018,11101933
1017,11100464
1020,11100912
1002,11100966
1016,11100415
1006,11100109
1017,11100817
1009,11100213
1011,11100943
1008,11100630
1008,11100506
1015,11101114
1008,11101000
1009,11100746
1021,11100091
1017,11101556
1002,11101361
1012,11101520
1010,11100936
1017,11100989
1008,11101120
1007,11100252
1013,11100595
1008,11101299
1005,11101576
1012,11101454
1007,11100759
1015,11101075
1018,11101606
1013,11101623
1019,11101686
1019,11101200
1008,11101234
1019,11100226
1011,11100803
1011,11101407
1010,11100667
1011,11101049
1001,11101040
1015,11100083
1012,11100741
1008,11100334
1009,11101351
1003,11100454
1009,11100791
1014,11101365
1013,11101986
1017,11100638
1006,11100418
1017,11100489
1008,11101433
1018,11101271
1003,11101568
1002,11101240
1009,11100597
1008,11100877
1008,11100455
1009,11100156
1007,11100649
1013,11100220
1010,11101749
1020,11101427
1013,11101979
1016,11100254
1006,11101527
1009,11100820
1020,11101884
1016,11100509
1014,11101018
1018,11100193
1020,11101995
1005,11100102
1008,11101384
1018,11100815
1010,11100386
1001,11101641
1012,11101984
1007,11100503
1014,11101299
1001,11101459
1012,11101096
1015,11100547
1018,11100728
1009,11101160
1012,11101722
1021,11100089
1015,11101860
1016,11101337
1003,11101740
1005,11100066
1017,11101524
1009,11101471
1008,11100857
1005,11101186
1003,11101320
1010,11100050
1006,11101887
1004,11101936
1002,11100311
1017,11100278
1009,11100048
1020,11100371
1003,11101185
1011,11101908
1015,11101566
1007,11101887
1016,11101471
1016,11100545
1018,11100514
1017,11100100
1010,11100421
1013,11101276
1017,11101624
1006,11101095
1019,11100136
1013,11100755
1005,11101144
1007,11101098
1002,11101858
1020,11101310
1020,11101462
1003,11101683
1010,11100420
1016,11101917
1014,11101054
1007,11101529
1021,11101726
1009,11100728
1011,11100783
1012,11100784
1016,11101488
1015,11100136
1004,11101095
1015,11101616
1010,11100831
1019,11100849
1011,11101419
1010,11101983
1016,11101193
1005,11100579
1002,11100934
1004,11101884
1013,11100682
1005,11101229
1019,11101466
1014,11100734
1006,11101208
1009,11101541
1015,11101140
1018,11100216
1003,11101226
1021,11100022
1008,11101885
1004,11101323
1021,11100055
1019,11100155
1001,11101312
1003,11100433
1019,11101891
1006,11101105
1016,11100867
1017,11100184
1006,11101204
1014,11101723
1011,11100154
1014,11101073
1004,11100640
1017,11101307
1021,11100642
1021,11101836
1002,11100254
1013,11101295
1010,11101810
1011,11101805
1003,11101710
1019,11101503
1015,11100871
1014,11101016
1004,11101667
1007,11100200
1008,11101262
1009,11101684
1006,11101574
1018,11101159
1021,11100532
1015,11100836
1013,11101407
1001,11101492
1002,11100669
1010,11101211
1015,11101939
1009,11100112
1012,11101046
1002,11100939
1020,11100083
1006,11100525
1008,11101535
1006,11100995
1020,11101538
1007,11101733
1012,11101981
1018,11100470
1015,11100831
1017,11100737
1008,11100354
1008,11101185
1013,11101834
1005,11101192
1003,11101628
1011,11100981
1006,11101587
1020,11101484
1017,11101185
1005,11101611
1017,11100931
1013,11100706
1003,11100712
1003,11101149
1007,11100794
1019,11101644
1009,11100521
1008,11100525
1012,11101691
1003,11101317
1009,11101712
1004,11101145
1019,11100797
1014,11100643
1016,11101574
1013,11101698
1015,11101515
1013,11101154
1008,11100965
1006,11101280
1016,11101288
1018,11101392
1021,11101486
1006,11101879
1007,11101221
1019,11101448
1007,11101796
1006,11101732
1002,11101757
1015,11101408
1017,11101857
1007,11100398
1010,11100142
1003,11101023
1011,11100157
1004,11101812
1018,11100050
1007,11102000
1002,11101723
1011,11101711
1021,11100527
1011,11101132
1003,11101157
1008,11100993
1006,11100982
1010,11101653
1019,11100034
1013,11101211
1013,11101453
1012,11100972
1021,11100641
1008,11100252
1015,11100510
1016,11101742
1015,11101844
1003,11100356
1007,11100657
1009,11101940
1006,11100687
1014,11100449
1021,11100549
1002,11100647
1015,11100485
1010,11101843
1019,11101095
1004,11101256
1011,11100480
1005,11101251
1016,11100945
1009,11101111
1014,11101307
1021,11100889
1020,11101464
1007,11100059
1015,11100965
1018,11100171
1006,11100389
1011,11100108
1017,11101122
1011,11100841
1003,11100972
1003,11101606
1010,11100573
1007,11101239
1008,11100278
1013,11100972
1010,11101681
1019,11101206
1011,11101251
1012,11100069
1019,11100914
1004,11101092
1004,11100362
1009,11100800
1009,11100354
1007,11100441
1011,11100897
1010,11101981
1005,11101557
1003,11100619
1003,11100817
1008,11101369
1012,11100873
1001,11100721
1013,11101536
1005,11101234
1013,11101769
1013,11100140
1020,11101162
1004,11101090
1014,11101092
1006,11101612
1016,11101642
1020,11101454
1012,11101047
1017,11100350
1017,11100617
1013,11101635
1005,11100097
1018,11100769
1003,11101546
1005,11101209
1015,11101808
1001,11100686
1018,11100321
1001,11101293
1003,11100113
1015,11100887
1007,11100023
1016,11100484
1021,11100412
1009,11101769
