rating_id,comment_id
33302133,123420
33302134,123426
33302135,123425
33302138,123427
33302141,123426
33302147,123418
33302148,123425
33302160,123427
33302175,123419
33302188,123419
33302196,123425
33302205,123424
33302206,123424
33302220,123424
33302221,123424
33302244,123425
33302249,123418
33302251,123418
33302259,123425
33302264,123424
33302275,123425
33302278,123425
33302281,123427
33302284,123424
33302288,123427
33302292,123418
33302296,123427
33302297,123423
33302304,123418
33302321,123425
33302347,123419
33302358,123425
33302360,123422
33302363,123422
33302365,123418
33302376,123423
33302385,123422
33302401,123425
33302417,123418
33302426,123418
33302434,123418
33302448,123423
33302450,123425
33302463,123424
33302473,123419
33302478,123419
33302482,123421
33302491,123421
33302499,123424
33302502,123427
33302503,123422
33302506,123422
33302510,123426
33302512,123420
33302515,123419
33302523,123422
33302526,123422
33302529,123423
33302530,123423
33302531,123422
33302535,123424
33302537,123421
33302549,123427
33302555,123418
33302557,123421
33302560,123427
33302562,123423
33302565,123426
33302567,123422
33302569,123418
33302580,123419
33302584,123421
33302590,123421
33302604,123421
33302612,123422
33302617,123427
33302618,123423
33302627,123422
33302632,123418
33302637,123421
33302640,123418
33302653,123425
33302668,123423
33302672,123422
33302674,123418
33302679,123424
33302684,123418
33302689,123426
33302693,123421
33302694,123423
33302695,123419
33302707,123427
33302724,123421
33302728,123424
33302735,123424
33302736,123419
33302739,123423
33302750,123426
33302753,123421
33302757,123426
33302758,123420
33302766,123424
33302771,123423
33302776,123418
33302778,123423
33302781,123418
33302784,123418
33302801,123418
33302802,123425
33302821,123423
33302822,123421
33302823,123426
33302830,123426
33302832,123421
33302835,123418
33302842,123420
33302847,123427
33302850,123427
33302855,123427
33302869,123421
33302896,123421
33302902,123418
33302919,123419
33302924,123426
33302928,123419
33302932,123421
33302961,123424
33302962,123422
33302966,123418
33302986,123427
33302991,123423
33302997,123420
33303030,123418
33303040,123424
33303052,123422
33303059,123424
33303064,123419
33303065,123426
33303069,123427
33303078,123420
33303082,123421
33303086,123424
33303089,123419
33303097,123418
33303100,123419
33303114,123421
33303119,123422
33303122,123420
33303126,123419
33303133,123423
33303137,123425
33303140,123424
33303147,123424
33303149,123426
33303155,123418
33303160,123422
33303161,123424
33303177,123422
33303178,123418
33303179,123418
33303182,123425
33303188,123422
33303196,123426
33303199,123426
33303201,123418
33303206,123426
33303214,123418
33303218,123426
33303220,123427
33303238,123421
33303243,123426
33303244,123420
33303257,123424
33303259,123421
33303274,123423
33303276,123419
33303278,123420
33303295,123424
33303296,123424
33303304,123425
33303306,123418
33303322,123426
33303324,123425
33303330,123427
33303332,123427
33303340,123424
33303342,123423
33303347,123425
33303350,123419
33303355,123423
33303357,123418
33303362,123420
33303378,123423
33303380,123421
33303381,123418
33303382,123423
33303385,123421
33303392,123421
33303409,123427
33303411,123424
33303420,123426
33303426,123426
33303431,123419
33303435,123427
33303446,123425
33303460,123418
33303467,123425
33303482,123427
33303483,123425
33303484,123424
33303491,123425
33303498,123427
33303503,123427
33303505,123425
33303506,123427
33303530,123420
33303532,123423
33303535,123421
33303536,123426
33303551,123423
33303563,123418
33303567,123422
33303575,123426
33303577,123423
33303585,123421
33303586,123427
33303595,123418
33303605,123421
33303609,123421
33303612,123418
33303616,123424
33303636,123420
33303638,123424
33303639,123420
33303641,123426
33303646,123422
33303651,123419
33303658,123419
33303679,123420
33303681,123425
33303685,123427
33303690,123422
33303693,123427
33303704,123423
33303705,123418
33303709,123423
33303732,123422
33303740,123422
33303759,123421
33303773,123418
33303780,123421
33303782,123420
33303787,123423
33303788,123427
33303789,123419
33303798,123423
33303805,123422
33303819,123420
33303822,123418
33303825,123422
33303828,123427
33303841,123426
33303846,123418
33303850,123422
33303852,123421
33303853,123420
33303858,123420
33303861,123425
33303866,123427
33303878,123425
33303884,123421
33303886,123419
33303896,123420
33303899,123423
33303901,123424
33303906,123420
33303911,123419
33303913,123424
33303917,123419
33303922,123421
33303924,123418
33303933,123418
33303937,123418
33303939,123424
33303951,123427
33303952,123424
33303954,123424
33303957,123418
33303958,123424
33303968,123427
33303969,123423
33303980,123419
33303981,123421
33303986,123425
33304012,123427
33304013,123419
33304023,123423
33304024,123419
33304027,123425
33304032,123422
33304034,123420
33304039,123423
33304046,123426
33304063,123418
33304065,123420
33304074,123418
33304075,123422
33304080,123418
33304083,123423
33304090,123423
33304096,123424
33304111,123427
33304113,123423
33304114,123424
33304115,123420
33304116,123427
33304118,123424
33304119,123424
33304120,123422
33304122,123418
33304139,123421
33304141,123427
33304144,123420
33304147,123427
33304148,123427
33304149,123427
33304150,123423
33304155,123427
33304157,123424
33304174,123426
33304183,123424
33304194,123419
33304203,123424
33304217,123425
33304218,123424
33304220,123421
33304227,123418
33304241,123420
33304248,123419
33304257,123418
33304274,123427
33304294,123421
33304296,123420
33304302,123420
33304316,123427
33304327,123426
33304330,123425
33304334,123427
33304341,123424
33304347,123422
33304348,123426
33304353,123422
33304354,123418
33304357,123419
33304375,123423
33304378,123420
33304381,123425
33304385,123426
33304386,123424
33304400,123419
33304403,123418
33304404,123419
33304410,123423
33304413,123425
33304423,123423
33304426,123422
33304435,123427
33304440,123425
33304450,123426
33304453,123422
33304462,123420
33304464,123421
33304468,123419
33304475,123420
33304477,123426
33304478,123423
33304487,123419
33304505,123424
33304508,123425
33304521,123421
33304528,123422
33304531,123419
33304533,123427
33304536,123425
33304544,123424
33304558,123425
33304561,123418
33304562,123421
33304564,123419
33304567,123426
33304568,123422
33304574,123421
33304581,123425
33304599,123418
33304608,123425
33304633,123423
33304638,123421
33304649,123426
33304656,123418
33304659,123418
33304660,123419
33304663,123427
33304668,123421
33304670,123426
33304677,123426
33304688,123418
33304693,123423
33304696,123418
33304697,123423
33304699,123424
33304700,123418
33304708,123427
33304710,123420
33304712,123421
33304720,123421
33304722,123424
33304725,123418
33304726,123424
33304731,123426
33304737,123427
33304740,123422
33304741,123418
33304744,123424
33304747,123426
33304749,123427
33304750,123427
33304756,123425
33304761,123420
33304764,123418
33304769,123420
33304778,123422
33304780,123422
33304794,123418
33304795,123422
33304803,123418
33304805,123424
33304807,123422
33304814,123423
33304817,123421
33304819,123419
33304823,123418
33304825,123425
33304827,123422
33304836,123423
33304840,123425
33304851,123421
33304854,123422
33304857,123425
33304862,123422
33304867,123422
33304869,123425
33304871,123421
33304884,123425
33304898,123423
33304899,123425
33304907,123424
33304909,123424
33304918,123426
33304921,123419
33304922,123425
33304927,123426
33304931,123418
33304934,123425
33304940,123421
33304949,123425
33304959,123422
33304960,123427
33304970,123426
33304972,123420
33304978,123418
33304985,123424
33304997,123419
33300006,123402
33300012,123410
33300014,123405
33300015,123407
33300026,123414
33300039,123415
33300040,123414
33300056,123403
33300062,123415
33300065,123412
33300080,123405
33300089,123409
33300090,123415
33300093,123407
33300095,123414
33300096,123413
33300099,123404
33300103,123406
33300109,123415
33300117,123406
33300125,123411
33300127,123402
33300136,123413
33300141,123407
33300147,123404
33300148,123411
33300156,123416
33300159,123408
33300164,123412
33300174,123407
33300184,123417
33300193,123409
33300214,123405
33300218,123414
33300242,123404
33300243,123408
33300247,123407
33300249,123410
33300251,123409
33300265,123403
33300269,123407
33300274,123410
33300275,123402
33300276,123406
33300284,123417
33300308,123404
33300317,123414
33300331,123407
33300338,123415
33300342,123416
33300351,123406
33300355,123404
33300358,123410
33300363,123412
33300380,123405
33300385,123414
33300393,123404
33300401,123413
33300403,123402
33300404,123412
33300406,123409
33300416,123410
33300417,123417
33300424,123410
33300429,123415
33300433,123411
33300440,123417
33300445,123415
33300465,123409
33300473,123416
33300499,123412
33300504,123411
33300521,123407
33300527,123412
33300538,123409
33300540,123404
33300545,123403
33300559,123415
33300562,123414
33300564,123409
33300578,123417
33300579,123401
33300582,123413
33300584,123414
33300595,123413
33300598,123412
33300600,123410
33300606,123406
33300634,123406
33300642,123401
33300649,123401
33300650,123413
33300662,123417
33300681,123403
33300691,123404
33300700,123409
33300703,123413
33300714,123412
33300718,123405
33300719,123413
33300737,123410
33300745,123406
33300746,123401
33300748,123415
33300750,123411
33300752,123409
33300757,123406
33300764,123402
33300767,123402
33300776,123411
33300778,123416
33300788,123416
33300801,123416
33300805,123410
33300807,123409
33300813,123410
33300816,123406
33300818,123403
33300821,123410
33300822,123416
33300823,123413
33300830,123410
33300837,123411
33300842,123411
33300849,123416
33300851,123414
33300861,123410
33300863,123405
33300865,123413
33300867,123411
33300891,123402
33300897,123413
33300898,123406
33300903,123403
33300925,123412
33300928,123409
33300931,123413
33300941,123401
33300953,123411
33300961,123402
33300962,123404
33300967,123411
33300976,123401
33300980,123406
33300983,123416
33300988,123412
33300992,123413
33301001,123406
33301005,123412
33301006,123413
33301011,123403
33301025,123414
33301028,123416
33301043,123401
33301046,123413
33301052,123416
33301056,123404
33301057,123415
33301058,123409
33301060,123401
33301078,123402
33301092,123406
33301094,123403
33301105,123408
33301113,123414
33301122,123410
33301139,123407
33301141,123409
33301151,123410
33301152,123407
33301153,123405
33301159,123403
33301168,123401
33301169,123413
33301175,123403
33301184,123406
33301185,123415
33301187,123406
33301188,123414
33301193,123412
33301202,123404
33301208,123411
33301224,123413
33301228,123415
33301235,123408
33301250,123407
33301251,123401
33301261,123413
33301269,123411
33301270,123414
33301272,123409
33301273,123406
33301275,123401
33301279,123407
33301289,123415
33301290,123406
33301297,123413
33301305,123407
33301309,123404
33301312,123417
33301315,123402
33301330,123409
33301332,123401
33301333,123407
33301336,123403
33301337,123405
33301338,123402
33301340,123415
33301342,123417
33301344,123409
33301354,123417
33301355,123415
33301356,123408
33301362,123403
33301372,123416
33301378,123407
33301380,123401
33301381,123402
33301388,123407
33301392,123403
33301395,123415
33301400,123407
33301406,123402
33301417,123401
33301418,123415
33301426,123410
33301434,123402
33301436,123414
33301446,123412
33301454,123414
33301463,123403
33301469,123415
33301484,123409
33301493,123410
33301496,123410
33301498,123416
33301499,123415
33301502,123407
33301503,123403
33301506,123416
33301519,123408
33301523,123402
33301524,123417
33301528,123415
33301531,123412
33301532,123412
33301537,123417
33301543,123415
33301550,123414
33301562,123416
33301568,123406
33301581,123404
33301582,123403
33301590,123416
33301598,123412
33301602,123407
33301607,123403
33301613,123403
33301620,123403
33301621,123411
33301622,123402
33301624,123415
33301630,123407
33301635,123409
33301645,123413
33301648,123413
33301662,123402
33301664,123417
33301668,123403
33301684,123417
33301685,123407
33301688,123417
33301694,123417
33301697,123413
33301705,123405
33301716,123407
33301719,123410
33301720,123413
33301724,123408
33301728,123410
33301729,123409
33301738,123401
33301747,123409
33301760,123415
33301768,123404
33301769,123403
33301776,123410
33301785,123411
33301802,123407
33301808,123408
33301809,123417
33301812,123410
33301813,123402
33301839,123407
33301844,123414
33301863,123411
33301865,123403
33301869,123404
33301877,123416
33301879,123411
33301886,123403
33301889,123406
33301892,123403
33301895,123416
33301898,123414
33301921,123405
33301922,123403
33301926,123412
33301928,123407
33301936,123401
33301947,123413
33301948,123417
33301949,123402
33301954,123410
33301958,123404
33301963,123404
33301964,123404
33301965,123402
33301986,123415
33301994,123406
33301995,123411
33302001,123410
33302002,123416
33302006,123409
33302012,123414
33302022,123410
33302029,123417
33302030,123409
33302033,123405
33302043,123410
33302049,123407
33302054,123416
33302065,123401
33302067,123415
33302069,123410
33302104,123415
33302110,123409
33302115,123409
33302119,123404
33302126,123412
33302131,123403
33302142,123404
33302150,123410
33302170,123414
33302171,123415
33302172,123416
33302192,123403
33302195,123403
33302216,123412
33302222,123410
33302223,123416
33302228,123401
33302234,123408
33302235,123404
33302236,123417
33302240,123408
33302243,123414
33302253,123405
33302256,123403
33302257,123413
33302260,123417
33302276,123408
33302289,123412
33302290,123401
33302291,123415
33302293,123408
33302294,123406
33302298,123412
33302301,123417
33302306,123404
33302308,123403
33302310,123407
33302311,123409
33302312,123416
33302313,123417
33302318,123403
33302324,123413
33302327,123409
33302330,123415
33302336,123403
33302338,123404
33302344,123405
33302355,123408
33302366,123411
33302372,123417
33302373,123401
33302378,123406
33302397,123415
33302404,123411
33302408,123410
33302412,123407
33302416,123401
33302421,123416
33302428,123417
33302436,123403
33302438,123415
33302445,123408
33302446,123401
33302454,123407
33302459,123410
33302469,123412
33302472,123409
33302476,123415
33302541,123402
33302546,123402
33302553,123409
33302561,123401
33302573,123406
33302575,123413
33302576,123413
33302577,123413
33302588,123405
33302593,123415
33302606,123410
33302607,123408
33302619,123403
33302620,123411
33302625,123409
33302631,123402
33302634,123401
33302647,123410
33302656,123406
33302657,123408
33302659,123406
33302661,123405
33302676,123415
33302682,123410
33302683,123417
33302686,123408
33302687,123406
33302704,123406
33302708,123409
33302711,123405
33302712,123405
33302714,123406
33302725,123406
33302727,123405
33302732,123408
33302733,123405
33302742,123404
33302744,123412
33302763,123413
33302767,123411
33302775,123415
33302787,123412
33302789,123409
33302790,123405
33302791,123405
33302793,123412
33302796,123409
33302800,123405
33302806,123409
33302807,123414
33302813,123413
33302814,123404
33302816,123416
33302818,123405
33302837,123417
33302840,123410
33302841,123408
33302849,123408
33302859,123417
33302861,123416
33302875,123417
33302877,123412
33302890,123412
33302891,123403
33302903,123410
33302907,123412
33302908,123407
33302916,123405
33302918,123410
33302933,123416
33302935,123408
33302940,123414
33302943,123403
33302970,123416
33302971,123407
33302981,123410
33302990,123406
33302994,123407
33303000,123412
33303008,123417
33303028,123414
33303032,123414
33303034,123406
33303035,123411
33303039,123407
33303042,123411
33303051,123411
33303063,123416
33303072,123408
33303084,123417
33303090,123417
33303098,123410
33303099,123410
33303101,123402
33303106,123404
33303111,123409
33303117,123407
33303142,123413
33303143,123405
33303144,123412
33303148,123408
33303163,123411
33303164,123410
33303171,123408
33303190,123416
33303193,123416
33303215,123403
33303225,123406
33303226,123415
33303228,123404
33303231,123415
33303234,123401
33303254,123402
33303255,123403
33303258,123401
33303261,123416
33303263,123410
33303264,123401
33303267,123412
33303268,123402
33303275,123412
33303288,123407
33303289,123417
33303293,123408
33303301,123409
33303307,123410
33303311,123415
33303312,123407
33303318,123404
33303328,123414
33303339,123402
33303351,123404
33303359,123417
33303360,123409
33303364,123413
33303384,123413
33303393,123409
33303402,123405
33303404,123417
33303424,123406
33303427,123413
33303428,123406
33303434,123414
33303441,123411
33303449,123414
33303450,123413
33303459,123403
33303464,123414
33303468,123416
33303472,123404
33303477,123407
33303479,123412
33303486,123407
33303488,123412
33303509,123405
33303510,123401
33303511,123414
33303512,123402
33303515,123413
33303519,123401
33303521,123410
33303522,123416
33303534,123404
33303545,123413
33303549,123403
33303553,123401
33303554,123404
33303568,123414
33303573,123401
33303574,123411
33303579,123409
33303587,123401
33303592,123408
33303600,123412
33303603,123407
33303607,123401
33303620,123413
33303622,123402
33303623,123406
33303629,123408
33303630,123405
33303633,123417
33303642,123415
33303648,123402
33303660,123405
33303672,123401
33303674,123410
33303678,123402
33303686,123403
33303688,123405
33303694,123408
33303695,123412
33303697,123405
33303711,123411
33303719,123415
33303720,123401
33303723,123404
33303730,123402
33303734,123411
33303739,123411
33303741,123416
33303743,123401
33303746,123414
33303750,123405
33303751,123404
33303756,123410
33303757,123416
33303763,123409
33303777,123414
33303778,123413
33303786,123412
33303793,123414
33303799,123403
33303800,123403
33303806,123403
33303807,123405
33303811,123406
33303815,123413
33303817,123414
33303820,123405
33303823,123407
33303824,123410
33303827,123405
33303831,123403
33303837,123401
33303849,123403
33303856,123403
33303865,123411
33303875,123412
33303881,123401
33303892,123406
33303893,123411
33303908,123401
33303916,123405
33303929,123403
33303941,123404
33303943,123410
33303963,123405
33303966,123415
33303974,123412
33303982,123402
33303985,123414
33304016,123402
33304017,123404
33304025,123403
33304029,123411
33304033,123417
33304035,123407
33304043,123409
33304044,123411
33304051,123413
33304053,123403
33304056,123412
33304060,123415
33304061,123414
33304062,123417
33304071,123404
33304084,123413
33304099,123411
33304101,123407
33304104,123414
33304105,123413
33304106,123408
33304107,123407
33304109,123416
33304125,123403
33304140,123411
33304143,123402
33304156,123411
33304158,123417
33304162,123401
33304169,123413
33304170,123416
33304175,123407
33304177,123401
33304180,123408
33304188,123405
33304193,123411
33304200,123405
33304208,123413
33304223,123407
33304224,123413
33304225,123411
33304234,123404
33304238,123416
33304249,123412
33304250,123401
33304251,123416
33304253,123404
33304254,123416
33304259,123404
33304263,123401
33304269,123404
33304271,123407
33304280,123410
33304281,123412
33304282,123415
33304287,123408
33304295,123415
33304299,123409
33304308,123402
33304311,123414
33304315,123403
33304323,123401
33304326,123413
33304328,123404
33304332,123404
33304335,123417
33304338,123415
33304358,123409
33304360,123405
33304367,123404
33304371,123413
33304373,123404
33304394,123411
33304405,123410
33304414,123415
33304415,123415
33304422,123403
33304444,123401
33304454,123415
33304455,123402
33304458,123416
33304463,123411
33304465,123401
33304473,123410
33304482,123411
33304486,123403
33304488,123412
33304491,123410
33304506,123409
33304511,123408
33304516,123407
33304517,123403
33304522,123406
33304523,123413
33304525,123414
33304527,123401
33304537,123410
33304541,123401
33304542,123414
33304553,123411
33304572,123402
33304575,123408
33304578,123408
33304579,123412
33304582,123409
33304587,123408
33304596,123405
33304598,123406
33304607,123410
33304610,123406
33304623,123410
33304634,123417
33304636,123401
33304644,123408
33304645,123409
33304654,123411
33304655,123413
33304664,123412
33304665,123417
33304671,123415
33304680,123404
33304684,123414
33304685,123413
33304687,123405
33304689,123407
33304691,123417
33304694,123405
33304703,123403
33304721,123401
33304727,123406
33304729,123417
33304730,123417
33304742,123410
33304752,123406
33304763,123406
33304765,123409
33304772,123408
33304781,123414
33304784,123417
33304788,123401
33304793,123416
33304812,123407
33304813,123417
33304818,123409
33304826,123414
33304839,123413
33304842,123412
33304844,123405
33304850,123414
33304853,123410
33304858,123416
33304863,123414
33304874,123401
33304879,123416
33304880,123408
33304882,123416
33304885,123414
33304892,123416
33304894,123406
33304911,123406
33304919,123411
33304925,123410
33304929,123415
33304935,123408
33304936,123416
33304941,123416
33304946,123406
33304948,123410
33304956,123416
33304961,123404
33304962,123406
33304963,123409
33304964,123405
33304966,123401
33304969,123404
33304983,123415
33304986,123405
33304987,123405
33305000,123404
33300002,123416
33300007,123404
33300022,123402
33300023,123412
33300027,123411
33300034,123414
33300035,123411
33300045,123410
33300047,123401
33300048,123414
33300050,123409
33300069,123417
33300075,123406
33300077,123409
33300094,123409
33300098,123411
33300106,123404
33300113,123402
33300121,123416
33300126,123416
33300133,123409
33300135,123411
33300143,123409
33300154,123402
33300166,123407
33300167,123417
33300170,123411
33300171,123408
33300175,123403
33300178,123403
33300179,123407
33300198,123416
33300199,123407
33300202,123408
33300209,123415
33300213,123402
33300217,123401
33300219,123403
33300220,123403
33300226,123413
33300231,123416
33300235,123409
33300262,123414
33300263,123404
33300268,123406
33300270,123407
33300290,123412
33300291,123414
33300299,123412
33300310,123407
33300316,123414
33300320,123406
33300324,123403
33300325,123401
33300327,123403
33300335,123402
33300341,123413
33300344,123405
33300346,123408
33300349,123405
33300353,123411
33300357,123412
33300371,123412
33300376,123416
33300377,123401
33300398,123409
33300405,123402
33300413,123415
33300421,123406
33300442,123414
33300444,123415
33300452,123417
33300455,123404
33300456,123417
33300458,123405
33300459,123411
33300461,123416
33300462,123413
33300476,123405
33300483,123410
33300484,123412
33300492,123412
33300494,123402
33300496,123414
33300498,123407
33300506,123411
33300507,123406
33300509,123405
33300529,123413
33300532,123414
33300548,123410
33300549,123404
33300550,123404
33300552,123411
33300557,123417
33300567,123416
33300577,123407
33300580,123405
33300585,123413
33300586,123412
33300597,123404
33300601,123401
33300605,123417
33300607,123412
33300608,123413
33300615,123410
33300616,123412
33300623,123401
33300636,123401
33300637,123401
33300652,123404
33300653,123405
33300655,123416
33300661,123406
33300676,123409
33300687,123405
33300689,123408
33300690,123416
33300696,123403
33300697,123411
33300706,123407
33300712,123417
33300713,123409
33300716,123401
33300720,123415
33300721,123412
33300722,123406
33300725,123404
33300732,123414
33300733,123413
33300740,123408
33300741,123417
33300753,123403
33300755,123413
33300756,123410
33300762,123410
33300763,123410
33300766,123409
33300768,123401
33300771,123412
33300774,123411
33300782,123403
33300797,123417
33300798,123416
33300803,123410
33300809,123401
33300811,123408
33300825,123404
33300832,123405
33300833,123406
33300834,123408
33300856,123406
33300857,123406
33300859,123414
33300869,123411
33300871,123404
33300872,123405
33300873,123416
33300878,123416
33300881,123401
33300883,123403
33300885,123407
33300899,123411
33300900,123401
33300911,123416
33300913,123405
33300914,123414
33300917,123407
33300918,123404
33300921,123404
33300923,123406
33300930,123417
33300940,123409
33300943,123414
33300946,123405
33300974,123406
33300977,123410
33300998,123408
33301004,123414
33301021,123409
33301024,123415
33301032,123401
33301033,123405
33301038,123405
33301039,123416
33301040,123411
33301048,123403
33301065,123407
33301066,123412
33301082,123413
33301083,123408
33301089,123408
33301097,123417
33301098,123406
33301100,123416
33301108,123411
33301110,123406
33301119,123413
33301125,123417
33301126,123409
33301127,123402
33301132,123415
33301136,123417
33301142,123409
33301143,123417
33301150,123415
33301161,123405
33301167,123416
33301170,123401
33301171,123413
33301191,123401
33301206,123402
33301210,123409
33301212,123406
33301216,123405
33301225,123405
33301229,123413
33301236,123402
33301237,123402
33301239,123415
33301241,123409
33301243,123410
33301246,123402
33301247,123417
33301267,123416
33301277,123402
33301282,123407
33301286,123417
33301295,123416
33301310,123404
33301316,123413
33301318,123412
33301321,123407
33301325,123410
33301335,123415
33301349,123412
33301352,123415
33301365,123403
33301366,123409
33301370,123413
33301371,123414
33301391,123414
33301396,123409
33301402,123410
33301405,123417
33301407,123416
33301414,123408
33301419,123414
33301442,123412
33301444,123407
33301449,123403
33301475,123410
33301477,123402
33301482,123401
33301488,123403
33301489,123409
33301490,123401
33301495,123417
33301508,123401
33301520,123402
33301526,123407
33301527,123412
33301533,123407
33301539,123408
33301548,123408
33301559,123417
33301566,123408
33301569,123407
33301580,123407
33301585,123405
33301603,123407
33301606,123417
33301614,123405
33301632,123407
33301644,123408
33301653,123404
33301655,123413
33301656,123412
33301657,123412
33301669,123402
33301672,123402
33301675,123414
33301680,123406
33301683,123409
33301695,123409
33301701,123413
33301702,123407
33301703,123412
33301704,123409
33301709,123412
33301710,123402
33301712,123411
33301735,123412
33301736,123415
33301749,123415
33301754,123410
33301756,123417
33301758,123403
33301759,123415
33301765,123411
33301779,123403
33301782,123407
33301783,123407
33301788,123409
33301789,123409
33301790,123406
33301805,123415
33301807,123412
33301814,123408
33301819,123414
33301825,123417
33301828,123412
33301832,123407
33301835,123406
33301840,123404
33301841,123411
33301846,123417
33301848,123410
33301853,123408
33301858,123415
33301878,123404
33301880,123412
33301881,123403
33301885,123401
33301909,123411
33301918,123405
33301925,123415
33301931,123406
33301933,123411
33301935,123416
33301942,123415
33301943,123411
33301946,123417
33301956,123405
33301961,123401
33301962,123404
33301969,123406
33301978,123407
33301987,123414
33301996,123402
33301998,123402
33301999,123411
33302003,123406
33302004,123406
33302009,123417
33302011,123407
33302015,123416
33302031,123401
33302039,123409
33302046,123409
33302050,123406
33302051,123405
33302055,123414
33302062,123401
33302064,123415
33302066,123410
33302070,123416
33302074,123404
33302076,123417
33302095,123413
33302096,123405
33302100,123402
33302112,123410
33302120,123416
33302123,123408
33302130,123406
33302137,123411
33302145,123412
33302158,123410
33302168,123401
33302178,123404
33302180,123410
33302183,123415
33302184,123403
33302185,123401
33302186,123410
33302197,123407
33302210,123407
33302219,123407
33302226,123407
33302231,123407
33302233,123417
33302250,123404
33302252,123413
33302258,123415
33302267,123402
33302271,123415
33302273,123404
33302283,123415
33302303,123407
33302314,123407
33302319,123413
33302328,123402
33302329,123402
33302333,123404
33302337,123406
33302339,123406
33302342,123401
33302352,123410
33302359,123413
33302361,123407
33302362,123406
33302364,123401
33302367,123402
33302381,123416
33302386,123411
33302387,123416
33302388,123414
33302393,123405
33302394,123410
33302400,123414
33302411,123408
33302418,123417
33302424,123408
33302425,123402
33302443,123405
33302447,123415
33302455,123417
33302456,123405
33302458,123411
33302460,123412
33302462,123405
33302467,123402
33302468,123408
33302474,123402
33302488,123409
33302489,123409
33302495,123406
33302496,123404
33302497,123402
33302498,123409
33302504,123410
33302518,123406
33302519,123402
33302521,123417
33302525,123405
33302554,123413
33302563,123417
33302578,123403
33302598,123411
33302600,123415
33302602,123411
33302605,123412
33302610,123414
33302613,123409
33302615,123407
33302616,123409
33302639,123417
33302643,123404
33302645,123402
33302658,123415
33302664,123414
33302666,123403
33302675,123402
33302706,123417
33302709,123409
33302716,123406
33302718,123404
33302723,123413
33302729,123410
33302734,123406
33302738,123404
33302754,123411
33302762,123406
33302768,123417
33302770,123414
33302772,123403
33302773,123403
33302782,123407
33302785,123409
33302788,123410
33302799,123416
33302804,123412
33302808,123407
33302810,123402
33302812,123408
33302817,123411
33302820,123402
33302826,123401
33302829,123415
33302833,123415
33302838,123417
33302845,123404
33302848,123405
33302851,123411
33302856,123402
33302862,123403
33302873,123408
33302876,123410
33302878,123409
33302881,123407
33302884,123417
33302894,123414
33302895,123412
33302898,123406
33302899,123408
33302900,123405
33302909,123402
33302912,123413
33302913,123411
33302917,123417
33302927,123408
33302929,123416
33302938,123415
33302939,123412
33302944,123416
33302946,123415
33302948,123403
33302950,123412
33302960,123402
33302976,123404
33303001,123409
33303004,123412
33303009,123401
33303011,123415
33303014,123403
33303016,123405
33303018,123408
33303020,123403
33303022,123414
33303038,123412
33303047,123405
33303048,123412
33303049,123412
33303053,123412
33303055,123406
33303057,123407
33303060,123401
33303070,123402
33303071,123404
33303076,123404
33303077,123401
33303085,123410
33303087,123415
33303088,123404
33303094,123404
33303102,123401
33303105,123402
33303113,123410
33303124,123402
33303131,123407
33303153,123407
33303166,123402
33303168,123403
33303173,123404
33303174,123406
33303186,123411
33303194,123406
33303200,123415
33303202,123416
33303203,123407
33303205,123408
33303211,123413
33303212,123407
33303221,123407
33303229,123411
33303237,123407
33303242,123404
33303245,123407
33303251,123402
33303252,123415
33303271,123409
33303272,123409
33303279,123401
33303280,123412
33303294,123405
33303297,123401
33303309,123415
33303323,123415
33303326,123413
33303345,123410
33303352,123412
33303367,123402
33303390,123405
33303391,123417
33303400,123416
33303413,123414
33303414,123416
33303430,123411
33303432,123401
33303436,123412
33303439,123413
33303444,123416
33303448,123410
33303454,123407
33303465,123402
33303470,123412
33303485,123413
33303490,123405
33303492,123402
33303501,123415
33303502,123407
33303517,123411
33303520,123412
33303525,123405
33303527,123404
33303531,123404
33303533,123401
33303537,123411
33303544,123417
33303547,123401
33303552,123410
33303561,123414
33303566,123412
33303578,123404
33303582,123413
33303588,123402
33303589,123406
33303594,123415
33303596,123410
33303599,123406
33303610,123410
33303621,123406
33303631,123402
33303643,123407
33303649,123401
33303650,123411
33303653,123415
33303662,123401
33303665,123415
33303666,123410
33303676,123410
33303682,123406
33303691,123411
33303692,123409
33303696,123401
33303700,123413
33303703,123413
33303714,123407
33303718,123412
33303726,123408
33303727,123409
33303728,123408
33303729,123411
33303736,123410
33303738,123417
33303742,123411
33303749,123414
33303761,123401
33303774,123415
33303781,123411
33303783,123406
33303784,123408
33303790,123412
33303801,123403
33303803,123410
33303813,123417
33303830,123408
33303834,123417
33303835,123408
33303836,123415
33303839,123412
33303842,123403
33303847,123411
33303848,123412
33303868,123406
33303872,123408
33303877,123406
33303879,123404
33303897,123413
33303898,123416
33303914,123413
33303918,123413
33303928,123407
33303930,123416
33303960,123407
33303965,123416
33303978,123417
33303987,123409
33303989,123412
33303993,123406
33303997,123406
33303998,123414
33303999,123401
33304001,123415
33304002,123417
33304003,123408
33304010,123413
33304019,123406
33304020,123415
33304028,123413
33304037,123417
33304040,123403
33304048,123415
33304050,123417
33304052,123417
33304057,123413
33304067,123407
33304072,123409
33304077,123401
33304082,123402
33304091,123411
33304110,123407
33304121,123412
33304124,123401
33304127,123417
33304128,123408
33304145,123411
33304146,123403
33304153,123412
33304167,123404
33304172,123404
