rating_id,rater_id,ratee_id,overall_rate
33301074,554933,11100005,2
33301075,553186,11101044,2
33301076,553342,11100746,5
33301077,551294,11100873,2
33301078,552949,11100151,3
33301079,554631,11100936,0
33301080,551788,11100173,2
33301081,555113,11100443,5
33301082,555576,11100613,4
33301083,552876,11101943,4
33301084,554089,11101509,2
33301085,554174,11100131,2
33301086,552145,11100244,1
33301087,554302,11100420,0
33301088,552528,11100459,0
33301089,555244,11101628,4
33301090,554570,11100314,5
33301091,554910,11100057,0
33301092,553607,11100338,3
33301093,552007,11100334,5
33301094,552431,11101808,3
33301095,552607,11100719,0
33301096,551747,11100616,0
33301097,551178,11101457,4
33301098,551489,11101783,4
33301099,552482,11101286,0
33301100,552401,11100068,4
33301101,551079,11101501,1
33301102,554411,11101954,0
33301103,553084,11100872,2
33301104,555870,11100865,2
33301105,552221,11101528,3
33301106,552924,11101881,0
33301107,554652,11100706,5
33301108,554480,11100605,4
33301109,554718,11100928,2
33301110,552451,11100807,4
33301111,553973,11100501,1
33301112,555282,11100879,0
33301113,551282,11100042,3
33301114,555283,11101022,5
33301115,553184,11100248,2
33301116,551649,11100179,0
33301117,553347,11100923,5
33301118,553359,11101735,1
33301119,552017,11100044,4
33301120,552189,11101859,1
33301121,553360,11101111,0
33301122,554581,11101984,3
33301123,552625,11101616,1
33301124,555071,11100313,0
33301125,553698,11100573,4
33301126,553574,11101514,4
33301127,553857,11100074,4
33301128,553396,11101490,0
33301129,554534,11101265,0
33301130,555814,11101123,1
33301131,553607,11101036,0
33301132,555520,11101676,4
33301133,551245,11101246,0
33301134,551574,11101996,0
33301135,552220,11100632,5
33301136,555661,11101313,4
33301137,554033,11101757,5
33301138,553638,11100059,1
33301139,551195,11100859,3
33301140,552935,11100599,0
33301141,555174,11100199,3
33301142,555569,11101687,4
33301143,551016,11101095,4
33301144,553969,11101379,5
33301145,555348,11101385,2
33301146,554589,11100386,1
33301147,555005,11101999,2
33301148,553887,11101747,2
33301149,555758,11101918,5
33301150,552536,11100502,4
33301151,551513,11101138,3
33301152,553788,11100956,3
33301153,552415,11101631,3
33301154,551447,11100849,2
33301155,554118,11100967,1
33301156,551026,11100738,5
33301157,553414,11101946,0
33301158,552062,11101405,0
33301159,554802,11100678,3
33301160,554177,11100209,1
33301161,554346,11100338,4
33301162,554150,11101328,5
33301163,552585,11101449,2
33301164,551323,11101266,0
33301165,552371,11100660,5
33301166,554381,11100926,5
33301167,553414,11101214,4
33301168,552112,11100204,3
33301169,551382,11101823,3
33301170,553879,11100097,4
33301171,553569,11101560,4
33301172,553234,11100840,1
33301173,552267,11101095,1
33301174,554568,11101348,1
33301175,555822,11100468,3
33301176,552236,11101927,1
33301177,555659,11100111,0
33301178,553772,11100606,0
33301179,554209,11100195,0
33301180,554607,11101592,5
33301181,551254,11100178,0
33301182,554739,11101844,0
33301183,553064,11101303,1
33301184,554218,11100962,3
33301185,552160,11101724,3
33301186,555600,11100672,5
33301187,551964,11101707,3
33301188,554271,11101834,3
33301189,551179,11100884,5
33301190,554610,11100520,1
33301191,551666,11100750,4
33301192,552556,11101103,0
33301193,553536,11100951,3
33301194,553601,11101627,0
33301195,555193,11100218,2
33301196,555709,11100207,0
33301197,555613,11100900,2
33301198,554387,11101509,5
33301199,552446,11100395,1
33301200,554101,11101967,2
33301201,551061,11101399,1
33301202,552108,11101551,3
33301203,554804,11101183,2
33301204,551060,11100467,5
33301205,552276,11101803,2
33301206,552519,11100039,4
33301207,553391,11101464,2
33301208,555729,11100581,3
33301209,555441,11100698,1
33301210,553498,11100274,4
33301211,553596,11100367,0
33301212,555949,11101439,4
33301213,552393,11101113,1
33301214,552519,11101647,5
33301215,554244,11100198,5
33301216,553520,11100319,4
33301217,552702,11101796,5
33301218,555569,11100953,2
33301219,555937,11101544,1
33301220,552862,11100274,5
33301221,554270,11100720,2
33301222,553257,11100764,5
33301223,555443,11101254,2
33301224,555708,11100498,3
33301225,551524,11101067,4
33301226,554251,11101816,2
33301227,553665,11101863,5
33301228,553862,11100736,3
33301229,554589,11100024,4
33301230,555560,11100683,1
33301231,551292,11101728,1
33301232,553560,11100846,2
33301233,553762,11100316,2
33301234,554013,11101393,5
33301235,554926,11101803,3
33301236,551348,11100933,4
33301237,553245,11100144,4
33301238,554677,11100386,0
33301239,553023,11101688,4
33301240,551602,11100300,2
33301241,555822,11101611,4
33301242,552970,11101474,1
33301243,551055,11101173,4
33301244,554057,11101679,2
33301245,555340,11100799,2
33301246,555075,11100543,4
33301247,553863,11101680,4
33301248,552025,11101717,1
33301249,553814,11101485,2
33301250,552532,11101225,3
33301251,551463,11100536,3
33301252,554079,11101427,1
33301253,551411,11101742,5
33301254,552536,11100149,2
33301255,554573,11101445,1
33301256,555559,11100884,5
33301257,553063,11100450,1
33301258,555700,11100663,1
33301259,553705,11100697,0
33301260,554129,11100409,2
33301261,553558,11101647,3
33301262,552443,11101869,2
33301263,555293,11101713,5
33301264,551532,11101961,2
33301265,552765,11101270,1
33301266,553906,11101601,2
33301267,551103,11101806,4
33301268,554889,11100110,5
33301269,553222,11101167,3
33301270,554747,11100542,3
33301271,555011,11101684,2
33301272,552899,11101396,3
33301273,555983,11101422,3
33301274,551140,11101246,0
33301275,551301,11100662,3
33301276,554473,11101920,0
33301277,554834,11100129,4
33301278,552847,11101084,2
33301279,551868,11100501,3
33301280,554860,11101836,5
33301281,555677,11101100,2
33301282,555303,11100953,4
33301283,554121,11101775,1
33301284,552486,11100204,5
33301285,554942,11100997,2
33301286,553136,11100631,4
33301287,554316,11100841,1
33301288,551626,11101964,1
33301289,555934,11101198,3
33301290,553844,11101988,3
33301291,555928,11100303,2
33301292,555159,11101495,1
33301293,552180,11101842,0
33301294,555040,11100098,1
33301295,554140,11101638,4
33301296,554780,11100206,5
33301297,554701,11101756,3
33301298,554685,11100210,1
33301299,554789,11101686,5
33301300,553128,11101981,2
33301301,552686,11101410,5
33301302,551975,11101808,1
33301303,552963,11100249,0
33301304,554324,11100783,0
33301305,555178,11101625,3
33301306,555537,11101678,5
33301307,551612,11101814,0
33301308,555830,11100209,5
33301309,555951,11100164,3
33301310,553324,11101429,4
33301311,552853,11101805,1
33301312,552830,11100788,3
33301313,554034,11101694,5
33301314,552653,11100627,5
33301315,552287,11100916,3
33301316,555621,11100715,4
33301317,551766,11101160,2
33301318,553261,11101676,4
33301319,554553,11101704,0
33301320,552729,11100462,2
33301321,554910,11101651,4
33301322,551348,11101930,5
33301323,551328,11100016,5
33301324,553640,11101633,1
33301325,552426,11100356,4
33301326,553310,11100381,5
33301327,554976,11100569,5
33301328,551746,11101662,0
33301329,551313,11101757,0
33301330,555644,11100579,3
33301331,553769,11100861,0
33301332,554668,11101733,3
33301333,553788,11100958,3
33301334,554480,11100283,5
33301335,551377,11100755,4
33301336,555143,11100796,3
33301337,555687,11101894,3
33301338,551403,11101131,3
33301339,553663,11101929,2
33301340,552181,11100157,3
33301341,552981,11100403,1
33301342,551864,11101541,3
33301343,555799,11101654,1
33301344,553051,11101604,3
33301345,552792,11101385,0
33301346,552773,11100221,0
33301347,552370,11101642,5
33301348,551883,11101371,1
33301349,554625,11100911,4
33301350,551649,11101692,2
33301351,553175,11101370,1
33301352,553806,11101040,4
33301353,551705,11101865,0
33301354,553121,11101560,3
33301355,552296,11101894,3
33301356,554612,11101305,3
33301357,552391,11100913,1
33301358,552995,11100267,5
33301359,555394,11100908,5
33301360,551632,11100099,1
33301361,555869,11101439,1
33301362,555295,11101269,3
33301363,554841,11100638,0
33301364,555201,11101979,0
33301365,553345,11101221,4
33301366,551569,11100043,4
33301367,555222,11100701,0
33301368,555934,11101440,1
33301369,553444,11100411,2
33301370,552977,11100223,4
33301371,554306,11100916,4
33301372,551142,11101265,3
33301373,551059,11101380,0
33301374,555395,11101835,0
33301375,553030,11101191,5
33301376,554560,11101150,1
33301377,554092,11101698,0
33301378,551635,11101608,3
33301379,555186,11100758,1
33301380,554304,11101822,3
33301381,553778,11101103,3
33301382,553390,11101706,1
33301383,551094,11100790,2
33301384,552307,11101232,0
33301385,551613,11100128,2
33301386,552911,11100771,1
33301387,555720,11101967,1
33301388,554478,11101966,3
33301389,553395,11100148,0
33301390,554486,11101087,1
33301391,555350,11100447,4
33301392,551981,11101552,3
33301393,553077,11101342,5
33301394,552917,11100635,2
33301395,555321,11100279,3
33301396,551179,11101255,4
33301397,553506,11100994,1
33301398,553433,11101035,2
33301399,553896,11101844,0
33301400,551848,11101555,3
33301401,551300,11101476,0
33301402,553582,11100957,4
33301403,551560,11101929,1
33301404,554203,11100823,5
33301405,555859,11101405,4
33301406,554473,11100715,3
33301407,552568,11101181,4
33301408,551041,11100505,2
33301409,553699,11100770,1
33301410,553646,11100942,2
33301411,552283,11100465,1
33301412,555852,11100718,1
33301413,555146,11100423,1
33301414,555015,11101583,4
33301415,553622,11101409,0
33301416,551081,11100747,1
33301417,553073,11101943,3
33301418,551630,11101149,3
33301419,555893,11100754,4
33301420,555549,11100695,5
33301421,553214,11100223,5
33301422,554591,11100252,0
33301423,553647,11100991,2
33301424,552206,11101530,2
33301425,554699,11101396,0
33301426,552425,11100320,3
33301427,554126,11101319,0
33301428,553181,11101661,0
33301429,555344,11101916,0
33301430,553728,11100744,5
33301431,552580,11100944,0
33301432,554946,11100846,0
33301433,554192,11100329,1
33301434,554593,11100909,3
33301435,555331,11101229,5
33301436,554010,11100071,3
33301437,554793,11100695,0
33301438,554498,11101556,2
33301439,554384,11100760,1
33301440,552193,11101461,1
33301441,552202,11101834,1
33301442,551004,11101568,4
33301443,554631,11101114,5
33301444,555580,11101032,4
33301445,554508,11101303,5
33301446,554562,11101431,3
33301447,552062,11101935,2
33301448,555975,11101753,5
33301449,552955,11100393,4
33301450,555503,11101614,2
33301451,552562,11100091,5
33301452,555004,11101764,5
33301453,552652,11100901,0
33301454,551060,11100136,3
33301455,552014,11100600,0
33301456,552016,11101313,2
33301457,551314,11101343,2
33301458,553292,11101464,0
33301459,551450,11100181,0
33301460,552874,11101892,0
33301461,555616,11100515,2
33301462,551567,11101699,2
33301463,554238,11101964,3
33301464,553774,11101787,2
33301465,552037,11100789,0
33301466,553124,11101981,0
33301467,555630,11100491,1
33301468,553011,11100903,2
33301469,553365,11100105,3
33301470,554847,11101546,1
33301471,553962,11101246,5
33301472,555225,11101376,0
33301473,554967,11101964,0
33301474,554793,11100767,5
33301475,552085,11101383,4
33301476,554452,11101438,0
33301477,554571,11101821,4
33301478,553430,11100742,1
33301479,552756,11101094,2
33301480,552521,11100408,1
33301481,551468,11101489,1
33301482,552670,11101501,4
33301483,551410,11100682,5
33301484,554168,11100069,3
33301485,552944,11101101,5
33301486,555850,11100990,5
33301487,555593,11100088,1
33301488,554117,11101129,4
33301489,552178,11101408,4
33301490,553670,11100315,4
33301491,551886,11101771,1
33301492,554086,11101024,1
33301493,554731,11101200,3
33301494,554718,11100478,5
33301495,551984,11101726,4
33301496,553547,11100466,3
33301497,552558,11101890,1
33301498,553862,11100398,3
33301499,554437,11101247,3
33301500,554348,11101670,5
33301501,554841,11100563,0
33301502,554223,11101504,3
33301503,551660,11100726,3
33301504,552713,11100961,0
33301505,551591,11101940,2
33301506,553547,11100391,3
33301507,554619,11101251,0
33301508,555770,11101634,4
33301509,552144,11100297,0
33301510,555185,11101525,5
33301511,555729,11101535,1
33301512,553424,11101277,2
33301513,555018,11100900,1
33301514,555677,11101091,0
33301515,551627,11101709,0
33301516,554930,11101516,0
33301517,552411,11100961,2
33301518,552957,11101774,5
33301519,554657,11101822,3
33301520,551653,11100570,4
33301521,551607,11101868,0
33301522,554294,11101023,0
33301523,551648,11100439,3
33301524,555271,11101885,3
33301525,554958,11101288,5
33301526,553521,11100932,4
33301527,555695,11101388,4
33301528,555155,11100396,3
33301529,553044,11100233,1
33301530,553481,11101648,1
33301531,552051,11101027,3
33301532,554448,11101752,3
33301533,552001,11100662,4
33301534,554069,11101793,5
33301535,553866,11101547,2
33301536,552745,11101952,5
33301537,552642,11100326,3
33301538,554868,11100042,2
33301539,551671,11101566,4
33301540,555677,11100792,2
33301541,552694,11101210,0
33301542,551460,11101826,0
33301543,552890,11100187,3
33301544,552892,11101053,2
33301545,551084,11101436,0
33301546,555616,11100268,0
33301547,551890,11101853,5
33301548,555121,11100303,4
33301549,554114,11101627,1
33301550,555293,11100378,3
33301551,555064,11100235,2
33301552,553115,11100793,0
33301553,554377,11101292,5
33301554,553773,11100421,5
33301555,552317,11101188,2
33301556,551312,11101068,5
33301557,552457,11100494,2
33301558,551986,11100699,5
33301559,554574,11100472,4
33301560,554249,11100692,2
33301561,551763,11100205,2
33301562,553838,11101158,3
33301563,551159,11100528,5
33301564,554416,11100239,5
33301565,554273,11101300,1
33301566,552407,11101926,4
33301567,552721,11100799,1
33301568,555975,11101795,3
33301569,551367,11100387,4
33301570,554851,11100429,5
33301571,555453,11101412,1
33301572,555711,11101819,5
33301573,554857,11100715,0
33301574,553869,11100088,5
33301575,554934,11100863,2
33301576,554000,11100687,2
33301577,552708,11101672,5
33301578,551505,11100644,2
33301579,554815,11101491,0
33301580,553020,11100084,4
33301581,554746,11101336,3
33301582,551584,11101228,3
33301583,551767,11100718,1
33301584,552455,11100832,2
33301585,553725,11101377,4
33301586,551762,11100413,2
33301587,553058,11101952,5
33301588,551696,11100611,2
33301589,553690,11100841,0
33301590,555544,11101889,3
33301591,553730,11100433,1
33301592,553990,11100491,5
33301593,553105,11100366,2
33301594,551863,11100388,1
33301595,555183,11101212,5
33301596,555925,11101496,5
33301597,555552,11101027,5
33301598,554234,11101738,3
33301599,555791,11100166,1
33301600,555861,11100278,5
33301601,551183,11100929,0
33301602,551261,11101056,3
33301603,555990,11100405,4
33301604,554664,11101329,1
33301605,555735,11101288,5
33301606,551134,11101865,4
33301607,555236,11100732,3
33301608,553129,11101444,5
33301609,553778,11101566,0
33301610,554480,11100312,2
33301611,551411,11100377,0
33301612,552475,11101571,2
33301613,555801,11101711,3
33301614,554512,11100848,4
33301615,555882,11100282,5
33301616,553838,11101576,5
33301617,551364,11101805,0
33301618,554296,11101471,5
33301619,555903,11100541,2
33301620,555734,11101216,3
33301621,552986,11100711,3
33301622,552817,11100991,3
33301623,555175,11101141,2
33301624,553147,11100119,3
33301625,551490,11101470,2
33301626,552688,11101719,5
33301627,554871,11101879,5
33301628,551617,11101738,5
33301629,553979,11101236,1
33301630,555880,11101307,3
33301631,551345,11101520,2
33301632,553054,11101071,4
33301633,553575,11101403,5
33301634,555817,11100655,0
33301635,555346,11101097,3
33301636,552803,11100238,0
33301637,555418,11100765,2
33301638,554776,11100016,1
33301639,554079,11101223,2
33301640,551010,11101171,5
33301641,554958,11101963,5
33301642,554895,11100647,0
33301643,555221,11101476,0
33301644,553031,11100278,4
33301645,555526,11101078,3
33301646,555460,11100264,0
33301647,553181,11100767,0
33301648,552338,11101986,3
33301649,552781,11101262,1
33301650,555164,11100081,0
33301651,554183,11101426,2
33301652,551500,11101603,2
33301653,553864,11101477,4
33301654,555478,11100068,1
33301655,555386,11101199,4
33301656,553820,11101889,4
33301657,552575,11101696,4
33301658,555455,11100287,0
33301659,553289,11100237,5
33301660,551487,11100787,0
33301661,553118,11101380,0
33301662,554210,11100105,3
33301663,553817,11101807,1
33301664,551146,11100283,3
33301665,552113,11101821,5
33301666,551608,11101058,5
33301667,553980,11101284,5
33301668,552990,11101243,3
33301669,554735,11100539,4
33301670,554576,11100396,2
33301671,555388,11101587,2
33301672,551320,11101819,4
33301673,555198,11101047,0
33301674,553261,11101488,5
33301675,553648,11101876,4
33301676,554829,11101755,2
33301677,555051,11100203,0
33301678,553163,11101738,1
33301679,553927,11101572,1
33301680,555628,11100482,4
33301681,552367,11101122,1
33301682,552039,11101962,1
33301683,552206,11101519,4
33301684,554815,11101256,3
33301685,554299,11101582,3
33301686,555940,11100839,5
33301687,551913,11100440,2
33301688,552321,11100350,3
33301689,553230,11100931,5
33301690,553903,11101593,0
33301691,552949,11101181,2
33301692,553497,11101708,0
33301693,552299,11101889,5
33301694,551270,11100108,3
33301695,551713,11100751,4
33301696,552836,11100994,1
33301697,554508,11100831,3
33301698,551145,11101575,1
33301699,551622,11100936,1
33301700,555169,11101385,0
33301701,552097,11100822,4
33301702,552969,11101455,4
33301703,554732,11101410,4
33301704,553639,11101647,4
33301705,555176,11100389,3
33301706,554494,11101000,2
33301707,554936,11101120,0
33301708,553001,11101796,1
33301709,552086,11101858,4
33301710,554222,11101966,4
33301711,554221,11101868,1
33301712,553653,11100361,4
33301713,553386,11101007,5
33301714,554259,11101572,2
33301715,554842,11100884,0
33301716,555821,11100066,3
33301717,555726,11101573,5
33301718,554834,11101247,5
33301719,555648,11100936,3
33301720,553995,11101620,3
33301721,552509,11101307,2
33301722,553392,11100935,1
33301723,555194,11101103,5
33301724,555947,11101607,3
33301725,552300,11101953,2
33301726,554649,11100803,5
33301727,553532,11101999,2
33301728,551110,11100343,3
33301729,555804,11101271,3
33301730,552604,11101780,1
33301731,551791,11100120,5
33301732,553619,11100578,2
33301733,555259,11101904,0
33301734,553056,11100482,2
33301735,551419,11100891,4
33301736,554443,11101359,4
33301737,555831,11100608,1
33301738,553066,11100256,3
33301739,554359,11100612,2
33301740,551007,11101338,2
33301741,554286,11101440,1
33301742,551655,11100490,1
33301743,551506,11100085,1
33301744,551817,11100874,5
33301745,552377,11101314,1
33301746,551877,11100864,2
33301747,555761,11101283,3
33301748,554228,11101608,5
33301749,555098,11101605,4
33301750,553508,11100667,2
33301751,551307,11100177,1
33301752,554013,11100057,1
33301753,551257,11100325,1
33301754,551054,11101389,4
33301755,553631,11100821,5
33301756,552229,11101031,4
33301757,553643,11100177,0
33301758,551691,11101102,4
33301759,552594,11101350,4
33301760,555058,11101359,3
33301761,555917,11101693,2
33301762,555538,11101623,2
33301763,554104,11101187,5
33301764,554520,11101882,0
33301765,552857,11101869,4
33301766,552377,11100419,5
33301767,551320,11100322,5
33301768,551301,11100831,3
33301769,554692,11100643,3
33301770,551802,11100556,0
33301771,553546,11100027,0
33301772,553008,11100874,2
33301773,555638,11101740,0
33301774,551515,11101008,5
33301775,553068,11100885,1
33301776,553003,11101601,3
33301777,551432,11100490,5
33301778,553661,11101700,0
33301779,554472,11101916,4
33301780,551698,11101317,0
33301781,555154,11101056,2
33301782,555553,11100679,4
33301783,552472,11101329,4
33301784,555877,11101380,2
33301785,553053,11100761,3
33301786,555072,11100599,2
33301787,553824,11101334,5
33301788,554296,11100495,4
33301789,554066,11101760,4
33301790,552752,11100026,4
33301791,555221,11100151,1
33301792,554356,11100387,1
33301793,553994,11100049,2
33301794,552356,11100182,2
33301795,551214,11101892,0
33301796,553307,11101644,1
33301797,552960,11101358,0
33301798,555095,11100677,5
33301799,554613,11100608,2
33301800,551002,11101249,0
33301801,552481,11101601,0
33301802,555616,11101083,3
33301803,553653,11101247,1
33301804,554126,11100270,1
33301805,554565,11100536,4
33301806,554712,11100190,5
33301807,552276,11100861,4
33301808,555612,11101723,3
33301809,554227,11100591,3
33301810,551579,11100552,5
33301811,553687,11100744,2
33301812,552940,11101795,3
33301813,552545,11100615,3
33301814,551699,11101134,4
33301815,554143,11101667,5
33301816,553318,11100315,2
33301817,551932,11100157,0
33301818,554289,11100679,0
33301819,555999,11101399,4
33301820,551254,11100116,5
33301821,555694,11100866,1
33301822,554645,11101846,0
33301823,555297,11100152,5
33301824,552474,11100815,2
33301825,554463,11101436,4
33301826,551582,11101209,0
33301827,553546,11101216,1
33301828,551622,11101161,4
33301829,551213,11101169,5
33301830,555243,11101442,2
33301831,553747,11101465,5
33301832,555708,11100706,4
33301833,554501,11100810,2
33301834,555631,11100370,0
33301835,555213,11101459,4
33301836,552873,11101616,0
33301837,555869,11101329,1
33301838,552103,11100766,0
33301839,552217,11100123,3
33301840,553418,11100825,4
33301841,552952,11100082,4
33301842,553947,11100976,0
33301843,554462,11101984,0
33301844,553481,11100505,3
33301845,553418,11101190,5
33301846,553216,11100714,4
33301847,554778,11100783,0
33301848,555364,11101138,4
33301849,552611,11101850,5
33301850,554277,11101729,2
33301851,554072,11101405,2
33301852,553121,11100255,0
33301853,552797,11100774,4
33301854,554221,11100011,1
33301855,552948,11101056,2
33301856,552555,11100654,0
33301857,554104,11100105,2
33301858,552313,11101938,4
33301859,554889,11101559,1
33301860,551863,11101933,5
33301861,553170,11100921,0
33301862,554240,11101184,1
33301863,552114,11101319,3
33301864,555375,11100116,2
33301865,554519,11101193,3
33301866,552154,11101182,0
33301867,551844,11100492,1
33301868,553634,11100044,5
33301869,552033,11100734,3
33301870,551352,11100471,5
33301871,552320,11100269,0
33301872,555005,11101474,0
33301873,554873,11101571,0
33301874,554170,11101048,2
33301875,553750,11101366,5
33301876,555513,11101366,1
33301877,551678,11100869,3
33301878,554065,11100583,4
33301879,552141,11101209,3
33301880,552318,11100090,4
33301881,553872,11101860,4
33301882,554078,11101263,5
33301883,553686,11101130,1
33301884,551295,11100312,0
33301885,552365,11101507,4
33301886,553408,11100248,3
33301887,552894,11100523,1
33301888,552775,11100760,2
33301889,551946,11100727,3
33301890,551331,11101764,5
33301891,554171,11101186,0
33301892,552594,11101673,3
33301893,551253,11101610,1
33301894,554224,11101543,2
33301895,551053,11100980,3
33301896,551141,11100163,1
33301897,555035,11100175,1
33301898,553959,11100049,3
33301899,552771,11100742,2
33301900,553330,11100775,0
33301901,552282,11100479,2
33301902,554074,11100541,1
33301903,553006,11100545,2
33301904,555625,11101409,5
33301905,553012,11100983,5
33301906,553541,11101000,0
33301907,555039,11100514,5
33301908,553881,11101558,5
33301909,554975,11101777,4
33301910,551756,11101576,0
33301911,555259,11100343,5
33301912,552161,11101757,0
33301913,553435,11101541,1
33301914,554683,11101175,0
33301915,551353,11100776,5
33301916,554453,11101129,0
33301917,554442,11100317,1
33301918,553755,11101499,4
33301919,554942,11100943,2
33301920,554577,11101876,5
33301921,553327,11100650,3
33301922,553990,11100973,3
33301923,554330,11101395,0
33301924,553710,11100916,0
33301925,553373,11100477,4
33301926,554754,11100869,3
33301927,552270,11101124,1
33301928,554314,11100847,3
33301929,551938,11101483,5
33301930,552972,11100018,2
33301931,553599,11101486,4
33301932,554335,11101788,0
33301933,553356,11100637,4
33301934,553657,11100268,0
33301935,554134,11100386,4
33301936,554574,11100515,3
33301937,554803,11101463,5
33301938,554085,11101803,0
33301939,555955,11101276,2
33301940,555400,11100676,5
33301941,551924,11101189,1
33301942,555273,11100346,4
33301943,554886,11100151,4
33301944,554318,11101092,0
33301945,554701,11100662,1
33301946,554894,11101202,4
33301947,555779,11100912,3
33301948,552044,11100264,3
33301949,552283,11101862,3
33301950,554261,11100099,0
33301951,555748,11101037,0
33301952,555277,11101472,1
33301953,552502,11100151,2
33301954,552121,11101758,3
33301955,551250,11101708,5
33301956,553548,11100650,4
33301957,554820,11100189,0
33301958,552084,11100416,3
33301959,552656,11101808,0
33301960,552988,11100568,2
33301961,553845,11101159,4
33301962,552045,11100599,4
33301963,551262,11100924,3
33301964,555458,11101153,3
33301965,551724,11101124,3
33301966,551122,11101227,2
33301967,553038,11101960,2
33301968,555369,11101582,5
33301969,555232,11100594,4
33301970,553306,11100805,1
33301971,551574,11101168,1
33301972,552831,11101615,0
33301973,554563,11100920,0
33301974,554446,11100821,5
33301975,553537,11101236,1
33301976,552092,11101444,0
33301977,552010,11101198,1
33301978,553084,11101334,4
33301979,554982,11100498,2
33301980,553021,11100210,1
33301981,551279,11100045,0
33301982,554323,11100543,0
33301983,555332,11101456,1
33301984,554914,11100711,0
33301985,553452,11100083,0
33301986,552634,11100157,3
33301987,554377,11101931,4
33301988,554734,11100525,5
33301989,552803,11101587,2
33301990,551480,11100156,1
33301991,551817,11101899,1
33301992,553163,11100903,2
33301993,554523,11100381,5
33301994,552600,11101371,3
33301995,552038,11101441,3
33301996,555878,11100061,4
33301997,552512,11101478,5
33301998,552488,11101981,4
33301999,554650,11100969,4
33302000,551037,11101085,2
33302001,552579,11100479,3
33302002,551206,11101200,3
33302003,553845,11100678,4
33302004,555444,11101982,4
33302005,555546,11101872,5
33302006,555188,11100363,3
33302007,552545,11101862,2
33302008,552560,11100517,1
33302009,551061,11101598,4
33302010,551090,11100290,1
33302011,554384,11100896,4
33302012,551266,11101543,3
33302013,552366,11100459,1
33302014,551796,11100561,0
33302015,551632,11100046,4
33302016,552407,11101912,5
33302017,554785,11100929,2
33302018,552340,11100637,5
33302019,555825,11100546,0
33302020,551573,11101166,0
33302021,555179,11100530,0
33302022,555167,11100058,3
33302023,551741,11101883,1
33302024,553691,11101728,1
33302025,553811,11100469,1
33302026,555298,11100124,2
33302027,552780,11101236,5
33302028,555829,11101642,2
33302029,555918,11101952,3
33302030,553742,11100476,3
33302031,553248,11101248,4
33302032,552684,11100885,1
33302033,554453,11100421,3
33302034,551963,11100441,5
33302035,553102,11100266,2
33302036,553903,11101489,2
33302037,555451,11100430,2
33302038,551468,11100900,5
33302039,555481,11100832,4
33302040,555829,11101303,2
33302041,555023,11100626,5
33302042,553744,11101852,2
33302043,552773,11100110,3
33302044,555018,11100334,0
33302045,554009,11101925,5
33302046,553151,11100801,4
33302047,553974,11100919,2
33302048,553597,11101825,0
33302049,551514,11100262,3
33302050,552828,11101693,4
33302051,552420,11101505,4
33302052,552326,11101578,0
33302053,554940,11101158,5
33302054,554425,11100560,3
33302055,552137,11101995,4
33302056,555690,11100086,0
33302057,555358,11100980,2
33302058,551435,11101909,2
33302059,553500,11100786,5
33302060,552595,11101099,2
33302061,552038,11101631,2
33302062,554659,11100375,4
33302063,551298,11100137,1
33302064,551459,11100327,4
33302065,552876,11101562,3
33302066,552306,11101732,4
33302067,553848,11100760,3
33302068,551869,11100638,0
33302069,553737,11100357,3
33302070,551094,11101558,4
33302071,555556,11101656,2
33302072,555590,11100559,5
33302073,555833,11100142,2
33302074,555107,11100502,4
33302075,554048,11100469,5
33302076,555728,11101970,4
33302077,555014,11100743,5
33302078,554677,11101540,2
33302079,553875,11100454,5
33302080,552946,11101327,5
33302081,551657,11100945,2
33302082,553911,11100349,0
33302083,555856,11100105,5
33302084,553470,11101851,0
33302085,553204,11100042,5
33302086,555118,11101992,2
33302087,554927,11100097,1
33302088,552720,11101309,1
33302089,554371,11100903,0
33302090,553128,11100099,2
33302091,553466,11101273,2
33302092,555469,11100509,5
33302093,554793,11100293,0
33302094,552180,11100423,1
33302095,555644,11101071,4
33302096,553894,11101894,4
33302097,554868,11101704,5
33302098,551038,11101298,2
33302099,552590,11100562,2
33302100,554307,11100903,4
33302101,552633,11100633,1
33302102,552097,11101282,1
33302103,554340,11101109,5
33302104,553417,11100168,3
33302105,551804,11100363,5
33302106,554072,11100550,2
33302107,554771,11101705,1
33302108,555708,11100735,2
33302109,553958,11101252,2
33302110,555794,11100806,3
33302111,551844,11101013,0
33302112,554060,11100288,4
33302113,553585,11100567,5
33302114,553763,11100985,1
33302115,551862,11101564,3
33302116,554586,11101552,0
33302117,555518,11100715,5
33302118,552814,11100512,2
33302119,552111,11100861,3
33302120,553359,11100425,4
33302121,551684,11100769,5
33302122,552744,11100132,2
33302123,552253,11100697,4
33302124,554353,11100077,1
33302125,555863,11100058,1
33302126,553713,11100883,3
33302127,553662,11100029,2
33302128,552798,11100753,5
33302129,552432,11101986,1
33302130,554588,11100758,4
33302131,555838,11100283,3
33302132,553086,11101514,1
33302133,551489,11101610,2
33302134,554592,11101172,2
33302135,554184,11100242,2
33302136,554769,11101061,0
33302137,553581,11100767,4
33302138,552145,11101705,2
33302139,552858,11101244,0
33302140,554704,11101401,1
33302141,554291,11101499,2
33302142,553097,11100295,3
33302143,551596,11101626,5
33302144,552302,11100497,5
33302145,555944,11100721,4
33302146,552670,11101351,5
33302147,555249,11101506,2
33302148,553135,11100056,2
